OccupancyDateTime,PaidOccupancy,BlockfaceName,SideOfStreet,SourceElementKey,ParkingTimeLimitCategory,ParkingSpaceCount,PaidParkingArea,PaidParkingSubArea,ParkingCategory,Location
12/11/2020 03:40:00 PM,3,THOMAS ST BETWEEN PONTIUS AVE N AND YALE AVE N,S,81134,120,8,South Lake Union,South,Paid Parking,POINT (-122.33105113 47.62075019)
12/11/2020 05:38:00 PM,1,MAYNARD AVE S BETWEEN S MAIN ST AND S JACKSON ST,W,11717,120,4,Chinatown/ID,Edge,Paid Parking,POINT (-122.32515508 47.59961466)
12/11/2020 05:35:00 PM,1,CHERRY ST BETWEEN BOREN AVE AND MINOR AVE,SE,77562,120,11,First Hill,,Paid Parking,POINT (-122.32255557 47.60739467)
12/11/2020 10:02:00 AM,3,FAIRVIEW NR AVE N BETWEEN WARD ST AND YALE AVE N,SE,94611,120,27,South Lake Union,North,Paid Parking,POINT (-122.33167587 47.62831225)
12/11/2020 02:42:00 PM,9,FAIRVIEW AVE N BETWEEN WARD ST AND YALE AVE N,NW,78269,600,14,South Lake Union,North,Paid Parking,POINT (-122.33159069 47.62826906)
12/11/2020 08:18:00 AM,2,WESTERN AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,58805,120,10,Belltown,South,Paid Parking,POINT (-122.34416591 47.61072092)
12/11/2020 01:48:00 PM,5,PONTIUS AVE N BETWEEN JOHN E ST AND THOMAS ST,E,34878,600,7,South Lake Union,South,Paid Parking,POINT (-122.33157855 47.62024023)
12/11/2020 11:23:00 AM,1,SUMMIT AVE BETWEEN UNIVERSITY ST AND E UNION ST,SW,12957,120,6,First Hill,,Paid Parking,POINT (-122.32520538 47.61267365)
12/11/2020 11:36:00 AM,3,HARRISON ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,N,56073,120,4,South Lake Union,South,Paid Parking,POINT (-122.33914567 47.62212606)
12/11/2020 08:12:00 AM,3,WESTLAKE AVE BETWEEN LENORA ST AND BLANCHARD ST,E,36142,240,4,Denny Triangle,North,Paid Parking,POINT (-122.33804739 47.61715715)
12/12/2020 04:12:00 PM,0,3RD AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,W,27393,120,2,Pioneer Square,Edge,Paid Parking,POINT (-122.33034753 47.60129268)
12/12/2020 03:32:00 PM,0,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,NE,54606,120,5,First Hill,,Paid Parking,POINT (-122.3214265 47.61039901)
12/11/2020 09:08:00 AM,1,S KING ST BETWEEN 5TH AVE S AND 6TH AVE S,S,43058,120,5,Chinatown/ID,Edge,Paid Parking,POINT (-122.32702152 47.59829729)
12/12/2020 10:49:00 AM,1,JOHN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,N,56357,600,3,South Lake Union,South,Paid Parking,POINT (-122.33782845 47.61976598)
12/12/2020 03:15:00 PM,0,MAYNARD AVE S BETWEEN S JACKSON ST AND S KING ST,E,79674,120,4,Chinatown/ID,Edge,Paid Parking,POINT (-122.32498811 47.59874797)
12/11/2020 04:58:00 PM,5,MINOR AVE N BETWEEN VALLEY ST AND ALOHA ST,E,34518,600,10,South Lake Union,North,Paid Parking,POINT (-122.33247238 47.6264104)
12/12/2020 09:16:00 AM,1,3RD AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,W,27393,120,2,Pioneer Square,Edge,Paid Parking,POINT (-122.33034753 47.60129268)
12/11/2020 06:25:00 PM,1,SPRING ST BETWEEN BOREN AVE AND MINOR AVE,NW,35501,120,7,First Hill,,Restricted Parking Zone,POINT (-122.32523539 47.61034248)
12/11/2020 02:44:00 PM,4,5TH AVE BETWEEN BLANCHARD ST AND BELL ST,NE,75170,120,10,Belltown,South,Paid Parking,POINT (-122.3423449 47.6157109)
12/11/2020 04:41:00 PM,4,5TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,52521,120,7,Belltown,South,Paid Parking,POINT (-122.3385872 47.61328928)
12/11/2020 01:14:00 PM,2,VINE ST BETWEEN 5TH AVE AND DENNY WAY,NW,13297,240,3,Belltown,North,Paid Parking,POINT (-122.34589435 47.61829176)
12/12/2020 09:58:00 AM,1,2ND AVE BETWEEN BELL ST AND BATTERY ST,SW,25713,240,11,Belltown,North,Paid Parking,POINT (-122.34632708 47.61433067)
12/11/2020 08:40:00 PM,2,E PIKE ST BETWEEN BELMONT AVE AND BOYLSTON AVE,S,14674,120,5,Pike-Pine,,Paid Parking,POINT (-122.32394016 47.61403153)
12/11/2020 12:16:00 PM,1,VIRGINIA ST BETWEEN 4TH AVE AND 5TH AVE,NW,13305,120,8,Belltown,South,Paid Parking,POINT (-122.33965105 47.6134703)
12/11/2020 05:37:00 PM,1,MINOR AVE BETWEEN SPRING ST AND SENECA ST,SW,34481,120,6,First Hill,,Restricted Parking Zone,POINT (-122.32507405 47.61084359)
12/12/2020 09:41:00 AM,0,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,NE,54606,120,5,First Hill,,Paid Parking,POINT (-122.3214265 47.61039901)
12/11/2020 09:33:00 AM,5,MINOR AVE N BETWEEN JOHN ST AND THOMAS ST,W,34501,600,7,South Lake Union,South,Paid Parking,POINT (-122.33308446 47.62023889)
12/11/2020 09:05:00 AM,6,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,E,25042,240,16,University District,Edge,Paid Parking,POINT (-122.3118412 47.66219373)
12/12/2020 08:23:00 AM,1,1ST AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,1017,120,9,Belltown,South,Paid Parking,POINT (-122.34203467 47.61063188)
12/11/2020 02:52:00 PM,2,NE 42ND ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,N,16941,120,8,University District,Core,Paid Parking,POINT (-122.31260747 47.65836262)
12/12/2020 09:07:00 AM,1,S KING ST BETWEEN 7TH AVE S AND CANTON AL S,N,20845,120,4,Chinatown/ID,Core,Paid Parking,POINT (-122.32338347 47.59841161)
12/11/2020 11:03:00 AM,3,2ND AVE BETWEEN MADISON ST AND SPRING ST,NE,70734,120,4,Commercial Core,Financial,Paid Parking,POINT (-122.33534782 47.60555459)
12/11/2020 01:31:00 PM,3,S WELLER ST BETWEEN 5TH AVE S AND 6TH AVE S,N,43941,120,4,Chinatown/ID,Edge,Paid Parking,POINT (-122.32699474 47.59758444)
12/12/2020 12:58:00 PM,0,S MAIN ST BETWEEN 5TH AVE S AND 6TH AVE S,N,65813,120,6,Chinatown/ID,Edge,Paid Parking,POINT (-122.32697154 47.60010703)
12/11/2020 09:23:00 AM,5,MINOR AVE N BETWEEN JOHN ST AND THOMAS ST,W,34501,600,7,South Lake Union,South,Paid Parking,POINT (-122.33308446 47.62023889)
12/11/2020 02:53:00 PM,1,UNIVERSITY ST BETWEEN BOREN AVE AND MINOR AVE,SE,35830,120,5,First Hill,,Restricted Parking Zone,POINT (-122.3264665 47.61167817)
12/11/2020 02:15:00 PM,3,JAMES ST BETWEEN 2ND AVE AND 3RD AVE,SE,33734,120,7,Pioneer Square,Core,Paid Parking,POINT (-122.33190037 47.60249629)
12/11/2020 02:03:00 PM,4,LENORA ST BETWEEN TERRY AVE AND BOREN AVE,NW,33993,240,7,Denny Triangle,North,Paid Parking,POINT (-122.33584596 47.61819376)
12/11/2020 02:37:00 PM,1,QUEEN ANNE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,34937,120,5,Uptown,Core,Paid Parking,POINT (-122.35680791 47.62391792)
12/11/2020 01:06:00 PM,3,N 35TH ST BETWEEN EVANSTON AVE N AND FREMONT AVE N,N,37821,120,14,Fremont,,Paid Parking,POINT (-122.35083983 47.65073976)
12/11/2020 09:12:00 AM,3,COLUMBIA ST BETWEEN TERRY AVE AND BOREN AVE,NW,55029,120,10,First Hill,,Paid Parking,POINT (-122.3244191 47.60771806)
12/11/2020 05:01:00 PM,4,5TH AVE BETWEEN VIRGINIA ST AND LENORA ST,SW,7257,120,11,Belltown,South,Paid Parking,POINT (-122.33988424 47.61405613)
12/11/2020 02:53:00 PM,3,E PIKE ST BETWEEN BROADWAY AND 10TH AVE,S,37138,120,10,Pike-Pine,,Paid Parking,POINT (-122.32006191 47.61400676)
12/11/2020 02:58:00 PM,2,8TH AVE BETWEEN SPRING ST AND SENECA ST,NE,76186,120,4,First Hill,,Paid Parking,POINT (-122.32941216 47.6090517)
12/11/2020 02:18:00 PM,6,WESTLAKE EAST RDWY AVE N BETWEEN BLAINE ST AND HOWE ST,E,58846,120,18,Westlake Ave N,North,Restricted Parking Zone,POINT (-122.34009418 47.63494837)
12/11/2020 02:21:00 PM,3,5TH AVE BETWEEN MARION ST AND MADISON ST,NE,7250,120,8,Commercial Core,Financial,Paid Parking,POINT (-122.33137792 47.60621283)
12/11/2020 03:49:00 PM,3,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,SW,8617,240,4,Denny Triangle,North,Paid Parking,POINT (-122.33514821 47.61596122)
12/12/2020 11:14:00 AM,1,REPUBLICAN ST BETWEEN 1ST AVE N AND WARREN AVE N,S,80538,240,9,Uptown,Edge,Paid Parking,POINT (-122.35471799 47.62319221)
12/12/2020 11:30:00 AM,0,ROOSEVELT WAY NE BETWEEN NE 65TH ST AND NE 66TH ST,E,80598,240,8,Roosevelt,,Paid Parking,POINT (-122.31727526 47.67622118)
12/12/2020 10:36:00 AM,0,3RD AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,W,27393,120,2,Pioneer Square,Edge,Paid Parking,POINT (-122.33034753 47.60129268)
12/12/2020 01:57:00 PM,0,REPUBLICAN ST BETWEEN 1ST AVE N AND WARREN AVE N,S,80538,240,9,Uptown,Edge,Paid Parking,POINT (-122.35471799 47.62319221)
12/12/2020 04:00:00 PM,0,S KING ST BETWEEN MAYNARD AL S AND 7TH AVE S,N,123744,120,4,Chinatown/ID,Core,Paid Parking,POINT (-122.32415721 47.59841065)
12/11/2020 11:07:00 AM,1,S FERDINAND ST BETWEEN 37TH AVE S AND RAINIER AVE S,N,20185,120,5,Columbia City,,Paid Parking,POINT (-122.28559303 47.55791308)
12/12/2020 08:11:00 AM,1,WALL ST BETWEEN 2ND AVE AND 3RD AVE,NW,58685,240,9,Belltown,North,Paid Parking,POINT (-122.34754004 47.61572569)
12/12/2020 08:04:00 AM,1,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,81421,240,10,Uptown,Edge,Paid Parking,POINT (-122.35419725 47.62389409)
12/12/2020 10:46:00 AM,1,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,81421,240,10,Uptown,Edge,Paid Parking,POINT (-122.35419725 47.62389409)
12/12/2020 09:30:00 AM,1,5TH AVE BETWEEN BELL ST AND BATTERY ST,SW,52525,240,11,Belltown,North,Paid Parking,POINT (-122.34376631 47.61635232)
12/11/2020 06:47:00 PM,3,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,NE,49654,120,12,Belltown,South,Paid Parking,POINT (-122.34404911 47.61438099)
12/12/2020 03:20:00 PM,0,2ND AVE BETWEEN BROAD ST AND 2ND WR AVE,SW,2789,240,10,Belltown,North,Paid Parking,POINT (-122.35232441 47.61785729)
12/12/2020 09:53:00 AM,1,WALL ST BETWEEN 2ND AVE AND 3RD AVE,NW,58685,240,9,Belltown,North,Paid Parking,POINT (-122.34754004 47.61572569)
12/11/2020 08:37:00 AM,1,1ST AVE BETWEEN SENECA ST AND UNIVERSITY ST,SW,1013,120,4,Commercial Core,Retail,Paid Parking,POINT (-122.33798252 47.60642352)
12/11/2020 10:19:00 AM,4,OCCIDENTAL AVE S BETWEEN S KING W ST AND RAILROAD WAY S,W,80001,120,7,Pioneer Square,Edge,Paid Parking,POINT (-122.33338994 47.59675354)
12/11/2020 05:20:00 PM,1,5TH AVE BETWEEN MARION ST AND MADISON ST,NE,7250,120,8,Commercial Core,Financial,Paid Parking,POINT (-122.33137792 47.60621283)
12/11/2020 11:32:00 AM,1,15TH AVE BETWEEN E MADISON ST AND E PINE ST,E,2054,120,7,Pike-Pine,,Paid Parking,POINT (-122.31269957 47.61494753)
12/11/2020 02:04:00 PM,11,8TH AVE N BETWEEN ALOHA ST AND WESTLAKE S AVE N,E,53550,600,16,South Lake Union,North,Paid Parking,POINT (-122.34086055 47.62817888)
12/11/2020 09:22:00 AM,6,WESTLAKE AVE BETWEEN 7TH AVE AND 8TH AVE,E,36138,120,8,Denny Triangle,South,Paid Parking,POINT (-122.33780668 47.61585223)
12/11/2020 05:27:00 PM,2,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,E,10282,120,6,Fremont,,Paid Parking,POINT (-122.35120378 47.65098372)
12/11/2020 10:37:00 AM,9,MINOR AVE N BETWEEN DENNY WAY AND JOHN ST,W,11881,600,7,South Lake Union,South,Paid Parking,POINT (-122.33309008 47.61911051)
12/11/2020 12:12:00 PM,1,37TH AVE S BETWEEN S EDMUNDS ST AND S FERDINAND ST,W,28581,240,9,Columbia City,,Paid Parking,POINT (-122.28620595 47.55825614)
12/11/2020 05:50:00 PM,1,FAIRVIEW AVE N BETWEEN ALOHA ST AND WARD ST,SE,78266,600,7,South Lake Union,North,Paid Parking,POINT (-122.33240596 47.62743267)
12/11/2020 05:17:00 PM,7,NW 57TH ST BETWEEN 22ND AVE NW AND 24TH AVE NW,S,41030,240,18,Ballard,Edge,Paid Parking,POINT (-122.3861429 47.67010838)
12/11/2020 03:37:00 PM,1,MARION ST BETWEEN POST AVE AND 1ST AVE,NW,34301,120,2,Commercial Core,Waterfront,Paid Parking,POINT (-122.33597232 47.60388843)
12/11/2020 12:46:00 PM,3,6TH AVE BETWEEN WESTLAKE AVE AND VIRGINIA ST,SW,7997,120,5,Denny Triangle,South,Paid Parking,POINT (-122.33798426 47.61409047)
12/11/2020 08:22:00 AM,3,MADISON ST BETWEEN 4TH AVE AND 5TH AVE,SE,79570,120,7,Commercial Core,Financial,Paid Parking,POINT (-122.33230366 47.60627351)
12/11/2020 01:34:00 PM,1,W MERCER ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,S,23782,120,3,Uptown,Core,Paid Parking,POINT (-122.35734892 47.62450573)
12/11/2020 01:55:00 PM,2,E UNION ST BETWEEN 11TH AVE AND 12TH AVE,S,60234,120,5,Pike-Pine,,Paid Parking,POINT (-122.31739405 47.61284453)
12/11/2020 04:24:00 PM,7,S KING ST BETWEEN 5TH AVE S AND 6TH AVE S,S,43058,120,5,Chinatown/ID,Edge,Paid Parking,POINT (-122.32702152 47.59829729)
12/11/2020 03:45:00 PM,7,PONTIUS AVE N BETWEEN THOMAS ST AND HARRISON ST,W,34881,600,12,South Lake Union,South,Paid Parking,POINT (-122.33182921 47.62139227)
12/11/2020 10:37:00 AM,5,9TH AVE N BETWEEN THOMAS ST AND HARRISON ST,W,31313,120,4,South Lake Union,South,Paid Parking,POINT (-122.33986607 47.62144373)
12/12/2020 02:17:00 PM,0,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,SW,49653,120,4,Belltown,South,Paid Parking,POINT (-122.34422675 47.61426023)
12/12/2020 11:29:00 AM,0,7TH AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,76054,240,10,Denny Triangle,North,Paid Parking,POINT (-122.33933279 47.6162881)
12/11/2020 05:50:00 PM,4,TALLMAN AVE NW BETWEEN NW CENTRAL PL AND NW MARKET ST,SW,35681,240,14,Ballard,Edge,Paid Parking,POINT (-122.38092352 47.667907)
12/11/2020 12:54:00 PM,1,JOHN ST BETWEEN TAYLOR AVE N AND 6TH AVE N,S,56346,600,3,Uptown Triangle,,Paid Parking,POINT (-122.3457077 47.61965023)
12/12/2020 12:15:00 PM,0,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,81421,240,10,Uptown,Edge,Paid Parking,POINT (-122.35419725 47.62389409)
12/12/2020 08:42:00 AM,0,15TH AVE NE BETWEEN NE 45TH ST AND NE 47TH ST,W,25041,240,8,University District,Edge,Paid Parking,POINT (-122.31206037 47.66219251)
12/12/2020 02:25:00 PM,0,3RD AVE S BETWEEN YESLER WAY AND S WASHINGTON ST,W,27393,120,2,Pioneer Square,Edge,Paid Parking,POINT (-122.33034753 47.60129268)
12/11/2020 07:43:00 PM,4,VINE ST BETWEEN 3RD AVE AND 4TH AVE,SE,81290,240,11,Belltown,North,Paid Parking,POINT (-122.34744013 47.616859)
12/12/2020 04:29:00 PM,0,MAYNARD AVE S BETWEEN S JACKSON ST AND S KING ST,E,79674,120,4,Chinatown/ID,Edge,Paid Parking,POINT (-122.32498811 47.59874797)
12/12/2020 03:17:00 PM,0,BOYLSTON AVE BETWEEN MARION ST AND MADISON ST,NE,54606,120,5,First Hill,,Paid Parking,POINT (-122.3214265 47.61039901)
12/12/2020 09:20:00 AM,1,REPUBLICAN ST BETWEEN 1ST AVE N AND WARREN AVE N,S,80538,240,9,Uptown,Edge,Paid Parking,POINT (-122.35471799 47.62319221)
12/12/2020 12:24:00 PM,0,WALL ST BETWEEN 2ND AVE AND 3RD AVE,SE,58686,240,3,Belltown,North,Paid Parking,POINT (-122.34739822 47.61564378)
12/11/2020 05:55:00 PM,3,SUMMIT AVE BETWEEN E UNION ST AND E PIKE ST,W,58337,120,8,Pike-Pine,,Paid Parking,POINT (-122.32557881 47.61352508)
12/11/2020 02:21:00 PM,7,YALE AVE N BETWEEN REPUBLICAN ST AND MERCER ST,E,59042,600,10,South Lake Union,South,Paid Parking,POINT (-122.33035437 47.62369826)
12/11/2020 02:42:00 PM,4,NE 71ST ST BETWEEN EAST GREEN LAKE DR N AND WOODLAWN AVE NE,S,17614,120,4,Green Lake,,Paid Parking,POINT (-122.32502484 47.67975706)
12/11/2020 05:22:00 PM,2,JOHN ST BETWEEN WESTLAKE AVE N AND TERRY AVE N,N,56357,600,3,South Lake Union,South,Paid Parking,POINT (-122.33782845 47.61976598)
12/11/2020 11:56:00 AM,3,REPUBLICAN ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,80550,120,4,South Lake Union,South,Paid Parking,POINT (-122.33914163 47.62315969)
12/11/2020 10:52:00 AM,2,5TH AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,7262,120,7,Belltown,South,Paid Parking,POINT (-122.34104117 47.61494039)
12/11/2020 07:50:00 PM,1,NE 41ST ST BETWEEN 12TH AVE NE AND BROOKLYN AVE NE,N,39333,120,8,University District,Core,Paid Parking,POINT (-122.31498874 47.65692384)
12/11/2020 11:42:00 AM,3,WESTERN AVE BETWEEN BROAD ST AND EAGLE ST,NE,58818,240,8,Belltown,North,Paid Parking,POINT (-122.35396246 47.61669615)
12/11/2020 03:44:00 PM,4,CLAY ST BETWEEN 3RD AVE AND 4TH AVE,SE,54986,240,8,Belltown,North,Paid Parking,POINT (-122.34929581 47.61799756)
12/11/2020 09:21:00 AM,2,S MAIN ST BETWEEN ALASKAN E RDWY WAY S AND 1ST AVE S,N,65801,120,9,Pioneer Square,Edge,Paid Parking,POINT (-122.33488613 47.60010838)
12/11/2020 04:44:00 PM,3,MERCER SR ST BETWEEN 8TH AVE N AND 9TH AVE N,S,34386,600,4,South Lake Union,South,Paid Parking,POINT (-122.34041685 47.62445789)
12/11/2020 12:13:00 PM,6,8TH AVE N BETWEEN VALLEY ST AND ALOHA ST,E,8406,600,10,South Lake Union,North,Paid Parking,POINT (-122.34090264 47.62666319)
12/11/2020 04:37:00 PM,7,TAYLOR AVE N BETWEEN THOMAS ST AND HARRISON ST,E,13058,600,24,Uptown Triangle,,Paid Parking,POINT (-122.34614946 47.62151046)
12/11/2020 09:41:00 AM,11,MINOR AVE N BETWEEN THOMAS ST AND HARRISON ST,W,34505,600,13,South Lake Union,South,Paid Parking,POINT (-122.33309119 47.62139739)
12/11/2020 10:37:00 AM,4,CLAY ST BETWEEN 3RD AVE AND 4TH AVE,SE,54986,240,8,Belltown,North,Paid Parking,POINT (-122.34929581 47.61799756)
12/11/2020 02:10:00 PM,3,YALE AVE N BETWEEN THOMAS ST AND HARRISON ST,E,81694,120,6,South Lake Union,South,Paid Parking,POINT (-122.33033703 47.62139895)
12/11/2020 03:15:00 PM,3,ELLIOTT AVE BETWEEN WALL ST AND VINE ST,SW,78117,240,10,Belltown,North,Paid Parking,POINT (-122.35100449 47.6135763)
12/11/2020 11:46:00 AM,5,OLIVE WAY BETWEEN 7TH AVE AND HOWELL ST,NW,80021,120,5,Commercial Core,Retail,Paid Parking,POINT (-122.3346818 47.61387948)
12/11/2020 03:38:00 PM,1,4TH AVE BETWEEN LENORA ST AND BLANCHARD ST,SW,74029,120,9,Belltown,South,Paid Parking,POINT (-122.34205339 47.61415144)
12/11/2020 04:23:00 PM,3,WESTERN AVE BETWEEN SENECA ST AND UNIVERSITY ST,SW,36101,120,7,Commercial Core,Waterfront,Paid Parking,POINT (-122.33908111 47.60597802)
12/11/2020 06:24:00 PM,4,BROOKLYN AVE NE BETWEEN NE 47TH ST AND NE 50TH ST,W,32289,120,19,University District,Core,Paid Parking,POINT (-122.31431739 47.66400472)
12/11/2020 05:28:00 PM,4,1ST AVE BETWEEN BLANCHARD ST AND BELL ST,NE,24038,120,12,Belltown,South,Paid Parking,POINT (-122.34580282 47.61306442)
12/11/2020 03:48:00 PM,5,STEWART ST BETWEEN TERRY AVE AND BOREN AVE,SE,12886,240,6,Denny Triangle,North,Paid Parking,POINT (-122.33311921 47.61653071)
12/12/2020 11:12:00 AM,1,WALL ST BETWEEN 2ND AVE AND 3RD AVE,NW,58685,240,9,Belltown,North,Paid Parking,POINT (-122.34754004 47.61572569)
12/12/2020 04:57:00 PM,0,7TH AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,76054,240,10,Denny Triangle,North,Paid Parking,POINT (-122.33933279 47.6162881)
12/12/2020 01:49:00 PM,0,7TH AVE BETWEEN LENORA ST AND BLANCHARD ST,NE,76054,240,10,Denny Triangle,North,Paid Parking,POINT (-122.33933279 47.6162881)
12/12/2020 12:35:00 PM,0,WALL ST BETWEEN 2ND AVE AND 3RD AVE,NW,58685,240,9,Belltown,North,Paid Parking,POINT (-122.34754004 47.61572569)
12/11/2020 10:03:00 AM,1,OLIVE WAY BETWEEN 7TH AVE AND HOWELL ST,NW,80021,120,5,Commercial Core,Retail,Paid Parking,POINT (-122.3346818 47.61387948)
12/12/2020 02:58:00 PM,0,5TH AVE BETWEEN BELL ST AND BATTERY ST,SW,52525,240,11,Belltown,North,Paid Parking,POINT (-122.34376631 47.61635232)
12/12/2020 04:26:00 PM,0,S KING ST BETWEEN MAYNARD AL S AND 7TH AVE S,N,123744,120,4,Chinatown/ID,Core,Paid Parking,POINT (-122.32415721 47.59841065)
12/11/2020 10:16:00 AM,5,WESTERN AVE BETWEEN PINE ST AND VIRGINIA ST,SW,13517,120,11,Belltown,South,Paid Parking,POINT (-122.34291935 47.60974531)
12/11/2020 07:51:00 PM,2,NW MARKET ST BETWEEN 15TH AVE NW AND 17TH AVE NW,S,19482,240,10,Ballard,Edge,Paid Parking,POINT (-122.37758407 47.66858971)
12/12/2020 03:35:00 PM,0,WARREN AVE N BETWEEN REPUBLICAN ST AND MERCER ST,W,81421,240,10,Uptown,Edge,Paid Parking,POINT (-122.35419725 47.62389409)
12/11/2020 06:48:00 PM,1,7TH AVE S BETWEEN S KING ST AND S WELLER ST,E,8302,120,6,Chinatown/ID,Core,Paid Parking,POINT (-122.32365809 47.59790424)
12/12/2020 08:09:00 AM,1,MAYNARD AVE S BETWEEN S WELLER ST AND S LANE ST,W,57017,120,8,Chinatown/ID,Core,Paid Parking,POINT (-122.32514483 47.59707332)
12/12/2020 09:15:00 AM,1,3RD AVE BETWEEN BLANCHARD ST AND BELL ST,SW,49653,120,4,Belltown,South,Paid Parking,POINT (-122.34422675 47.61426023)
12/12/2020 09:14:00 AM,1,SPRING ST BETWEEN BOYLSTON AVE AND HARVARD AVE,SE,35506,120,6,First Hill,,Paid Parking,POINT (-122.3218643 47.61163295)
12/12/2020 08:00:00 AM,1,STEWART ST BETWEEN BOREN AVE AND MINOR AVE,SE,58226,240,9,Denny Triangle,North,Paid Parking,POINT (-122.33220713 47.6172401)
12/11/2020 06:00:00 PM,3,11TH AVE BETWEEN E PIKE ST AND E PINE ST,E,24406,120,8,Pike-Pine,,Paid Parking,POINT (-122.31805311 47.6146888)
12/11/2020 04:06:00 PM,6,S KING ST BETWEEN 5TH AVE S AND 6TH AVE S,S,43058,120,5,Chinatown/ID,Edge,Paid Parking,POINT (-122.32702152 47.59829729)
12/11/2020 02:26:00 PM,2,NE 42ND ST BETWEEN UNIVERSITY WAY NE AND 15TH AVE NE,N,16941,120,8,University District,Core,Paid Parking,POINT (-122.31260747 47.65836262)
12/11/2020 03:43:00 PM,2,BROADWAY E BETWEEN E ROY W ST AND E ALOHA ST,W,54741,120,6,Capitol Hill,North,Paid Parking,POINT (-122.32141642 47.62597214)
12/11/2020 08:30:00 AM,2,12TH AVE NE BETWEEN NE 64TH ST AND NE 65TH ST,W,1617,240,6,Roosevelt,,Paid Parking,POINT (-122.31575129 47.67537128)
12/11/2020 10:41:00 AM,2,9TH AVE BETWEEN STEWART ST AND VIRGINIA ST,NE,8618,240,2,Denny Triangle,North,Paid Parking,POINT (-122.33503151 47.61604516)
12/11/2020 08:08:00 AM,2,BOREN AVE N BETWEEN REPUBLICAN ST AND MERCER SR ST,W,32129,120,6,South Lake Union,South,Paid Parking,POINT (-122.33592998 47.62386321)
12/11/2020 12:18:00 PM,7,6TH AVE S BETWEEN S KING ST AND S WELLER ST,W,75865,120,10,Chinatown/ID,Core,Paid Parking,POINT (-122.32645061 47.59793464)
12/11/2020 02:43:00 PM,2,THOMAS ST BETWEEN 9TH AVE N AND WESTLAKE AVE N,S,58446,120,8,South Lake Union,South,Paid Parking,POINT (-122.33915414 47.62080537)
12/11/2020 10:20:00 AM,7,PONTIUS AVE N BETWEEN THOMAS ST AND HARRISON ST,W,34881,600,12,South Lake Union,South,Paid Parking,POINT (-122.33182921 47.62139227)
12/11/2020 04:00:00 PM,3,EVANSTON AVE N BETWEEN N 35TH ST AND N 36TH ST,W,10281,120,2,Fremont,,Paid Parking,POINT (-122.35140629 47.65108031)
12/11/2020 12:13:00 PM,10,WESTERN AVE BETWEEN BROAD ST AND EAGLE ST,SW,58817,240,10,Belltown,North,Paid Parking,POINT (-122.35413043 47.61659514)
12/11/2020 09:18:00 AM,1,22ND AVE NW BETWEEN SHILSHOLE AVE NW AND BALLARD AVE NW,W,3337,240,8,Ballard,Edge,Paid Parking,POINT (-122.38482847 47.66717275)
12/11/2020 03:01:00 PM,2,1ST AVE S BETWEEN S WASHINGTON ST AND S MAIN ST,W,1217,120,9,Pioneer Square,Core,Paid Parking,POINT (-122.33428859 47.60047073)
12/11/2020 07:10:00 PM,1,UNIVERSITY WAY NE BETWEEN NE 42ND ST AND NE 43RD ST,E,13214,120,9,University District,Core,Paid Parking,POINT (-122.31309548 47.65901419)
12/11/2020 05:12:00 PM,1,W REPUBLICAN ST BETWEEN QUEEN ANNE AVE N AND 1ST AVE W,N,23873,120,3,Uptown,Core,Paid Parking,POINT (-122.35739479 47.62333949)
12/11/2020 11:54:00 AM,8,BLANCHARD ST BETWEEN 1ST AVE AND 2ND AVE,NW,9353,120,15,Belltown,South,Paid Parking,POINT (-122.34481681 47.61300041)
12/11/2020 02:32:00 PM,4,COLUMBIA ST BETWEEN 3RD AVE AND 4TH AVE,SE,77610,120,4,Commercial Core,Financial,Paid Parking,POINT (-122.332118 47.60437894)
12/11/2020 11:30:00 AM,3,BLANCHARD ST BETWEEN 3RD AVE AND 4TH AVE,SE,9358,120,9,Belltown,South,Paid Parking,POINT (-122.34294906 47.61425294)
12/11/2020 11:45:00 AM,4,1ST AVE BETWEEN WALL ST AND VINE ST,NE,24046,240,6,Belltown,North,Paid Parking,POINT (-122.34916205 47.61504371)
