YEAR,MONTH,MONTH_NUMBER,LICENSE_DATE,NEIGHBOURHOOD,NEIGHBOURHOOD_ID,PET_TYPE,BREED,GENDER,SPAYED_OR_NEUTERED,LATITUDE,LONGITUDE,LOCATION,COUNT,Point Location
2020,March,3,03/31/2020 12:00:00 AM,Menisa,6450,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.44206966002856,-113.44737493654873,"(53.44206966002856, -113.44737493654873)",1,POINT (-113.44737493654873 53.44206966002856)
2019,November,11,11/05/2019 12:00:00 AM,Ermineskin,5180,Dog,BORDER COLLIE,Female,Yes,53.45763949074272,-113.50572830551565,"(53.45763949074272, -113.50572830551565)",1,POINT (-113.50572830551565 53.45763949074272)
2020,August,8,08/17/2020 12:00:00 AM,Parkallen,5310,Dog,POODLE (TOY),Female,Yes,53.503095813519074,-113.51746134891283,"(53.503095813519074, -113.51746134891283)",1,POINT (-113.51746134891283 53.503095813519074)
2020,July,7,07/16/2020 12:00:00 AM,Ekota,6200,Dog,CHIHUAHUA (SHORT HAIR),Male,Yes,53.44941007965293,-113.44233568157355,"(53.44941007965293, -113.44233568157355)",1,POINT (-113.44233568157355 53.44941007965293)
2020,March,3,03/31/2020 12:00:00 AM,Elmwood Park,1130,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.579591384284306,-113.46091680973095,"(53.579591384284306, -113.46091680973095)",1,POINT (-113.46091680973095 53.579591384284306)
2020,September,9,09/15/2020 12:00:00 AM,Eaux Claires,2241,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.62163883469684,-113.4856371921701,"(53.62163883469684, -113.4856371921701)",1,POINT (-113.4856371921701 53.62163883469684)
2020,March,3,03/08/2020 12:00:00 AM,Allard,5458,Dog,AMERICAN STAFFORDSHIRE TERRIER,Female,Yes,53.401173930960695,-113.52664141392435,"(53.401173930960695, -113.52664141392435)",1,POINT (-113.52664141392435 53.401173930960695)
2020,September,9,09/25/2020 12:00:00 AM,Schonsee,2700,Dog,YORKSHIRE TERRIER,Female,Yes,53.63236258167562,-113.45514587837019,"(53.63236258167562, -113.45514587837019)",1,POINT (-113.45514587837019 53.63236258167562)
2020,June,6,06/03/2020 12:00:00 AM,Maple Ridge,6410,Dog,POMERANIAN,Female,No,53.50205016060801,-113.36306273211082,"(53.50205016060801, -113.36306273211082)",1,POINT (-113.36306273211082 53.50205016060801)
2020,January,1,01/30/2020 12:00:00 AM,Oliver,1150,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.541982930616356,-113.52399393488137,"(53.541982930616356, -113.52399393488137)",1,POINT (-113.52399393488137 53.541982930616356)
2020,July,7,07/25/2020 12:00:00 AM,Crawford Plains,6140,Cat,SIAMESE,Male,Yes,53.44183745503615,-113.40621587784102,"(53.44183745503615, -113.40621587784102)",1,POINT (-113.40621587784102 53.44183745503615)
2019,December,12,12/22/2019 12:00:00 AM,South Terwillegar,5642,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.44024696947394,-113.5790240703156,"(53.44024696947394, -113.5790240703156)",1,POINT (-113.5790240703156 53.44024696947394)
2020,November,11,11/25/2020 12:00:00 AM,Strathcona,5480,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.522390203493686,-113.4909855541071,"(53.522390203493686, -113.4909855541071)",1,POINT (-113.4909855541071 53.522390203493686)
2020,July,7,07/28/2020 12:00:00 AM,Parkallen,5310,Cat,DOMESTIC (MEDIUM HAIR),Female,Yes,53.503095813519074,-113.51746134891283,"(53.503095813519074, -113.51746134891283)",1,POINT (-113.51746134891283 53.503095813519074)
2020,February,2,02/28/2020 12:00:00 AM,Dunluce,3180,Cat,DOMESTIC (SHORT HAIR),Female,No,53.621472989031105,-113.53018332469873,"(53.621472989031105, -113.53018332469873)",1,POINT (-113.53018332469873 53.621472989031105)
2020,May,5,05/30/2020 12:00:00 AM,Holyrood,6310,Dog,GOLDEN RETRIEVER,Female,Yes,53.5313605818029,-113.45018981988963,"(53.5313605818029, -113.45018981988963)",1,POINT (-113.45018981988963 53.5313605818029)
2020,June,6,06/16/2020 12:00:00 AM,Eaux Claires,2241,Dog,BELGIAN MALINOIS,Male,Yes,53.62163883469684,-113.4856371921701,"(53.62163883469684, -113.4856371921701)",1,POINT (-113.4856371921701 53.62163883469684)
2019,December,12,12/04/2019 12:00:00 AM,Belgravia,5040,Dog,UNKNOWN,Male,Yes,53.51179560322663,-113.53272944407274,"(53.51179560322663, -113.53272944407274)",1,POINT (-113.53272944407274 53.51179560322663)
2020,April,4,04/20/2020 12:00:00 AM,Canossa,3080,Dog,GOLDEN RETRIEVER,Male,Yes,53.63619223058539,-113.52268633048412,"(53.63619223058539, -113.52268633048412)",1,POINT (-113.52268633048412 53.63619223058539)
2019,June,6,06/11/2019 12:00:00 AM,Miller,2541,Dog,SHIH TZU,Male,Yes,53.61154400721793,-113.41110627414426,"(53.61154400721793, -113.41110627414426)",1,POINT (-113.41110627414426 53.61154400721793)
2020,March,3,03/01/2020 12:00:00 AM,Brintnell,2110,Dog,SCHNAUZER (MINIATURE),Male,Yes,53.62139439686521,-113.40711431814822,"(53.62139439686521, -113.40711431814822)",1,POINT (-113.40711431814822 53.62139439686521)
2020,March,3,03/25/2020 12:00:00 AM,Starling,4474,Dog,GERMAN SHEPHERD,Female,Yes,53.59226416926933,-113.65784285169059,"(53.59226416926933, -113.65784285169059)",1,POINT (-113.65784285169059 53.59226416926933)
2020,January,1,01/03/2020 12:00:00 AM,Sakaw,6670,Dog,GERMAN SHEPHERD,Female,Yes,53.44197993222192,-113.42882827217448,"(53.44197993222192, -113.42882827217448)",1,POINT (-113.42882827217448 53.44197993222192)
2020,October,10,10/12/2020 12:00:00 AM,Queen Mary Park,1180,Dog,CROSSBREED (MEDIUM),Male,No,53.55332064211105,-113.51965422624392,"(53.55332064211105, -113.51965422624392)",1,POINT (-113.51965422624392 53.55332064211105)
2020,January,1,01/28/2020 12:00:00 AM,Ormsby Place,4380,Dog,BICHON FRISE,Female,Yes,53.49910557156211,-113.64276057121194,"(53.49910557156211, -113.64276057121194)",1,POINT (-113.64276057121194 53.49910557156211)
2019,March,3,03/29/2019 12:00:00 AM,Ottewell,6550,Dog,AMERICAN COCKER SPANIEL,Male,Yes,53.53128518402029,-113.43074600681692,"(53.53128518402029, -113.43074600681692)",1,POINT (-113.43074600681692 53.53128518402029)
2019,April,4,04/23/2019 12:00:00 AM,Westview Village,4620,Cat,DOMESTIC (LONG HAIR),Female,Yes,53.55222205604668,-113.69666819900559,"(53.55222205604668, -113.69666819900559)",1,POINT (-113.69666819900559 53.55222205604668)
2020,October,10,10/02/2020 12:00:00 AM,Rio Terrace,4430,Dog,POODLE (MINIATURE),Male,Yes,53.507314208720445,-113.58454862363249,"(53.507314208720445, -113.58454862363249)",1,POINT (-113.58454862363249 53.507314208720445)
2020,November,11,11/30/2020 12:00:00 AM,Eastwood,1100,Dog,GERMAN SHEPHERD,Female,Yes,53.57610461451422,-113.46873040177114,"(53.57610461451422, -113.46873040177114)",1,POINT (-113.46873040177114 53.57610461451422)
2019,April,4,04/16/2019 12:00:00 AM,Gold Bar,6270,Dog,CROSSBREED (LARGE),Male,Yes,53.54890801185152,-113.41200386839466,"(53.54890801185152, -113.41200386839466)",1,POINT (-113.41200386839466 53.54890801185152)
2020,January,1,01/15/2020 12:00:00 AM,Chappelle Area,5462,Dog,POODLE (STANDARD),Male,No,53.40291668024122,-113.5868447039775,"(53.40291668024122, -113.5868447039775)",1,POINT (-113.5868447039775 53.40291668024122)
2020,October,10,10/05/2020 12:00:00 AM,Menisa,6450,Dog,LABRADOR RETRIEVER,Female,Yes,53.44206966002856,-113.44737493654873,"(53.44206966002856, -113.44737493654873)",1,POINT (-113.44737493654873 53.44206966002856)
2020,November,11,11/18/2020 12:00:00 AM,Newton,2560,Cat,DOMESTIC (LONG HAIR),Male,Yes,53.576424371861776,-113.42453203198151,"(53.576424371861776, -113.42453203198151)",1,POINT (-113.42453203198151 53.576424371861776)
2020,October,10,10/03/2020 12:00:00 AM,North Glenora,3310,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.554940888671084,-113.55826514897456,"(53.554940888671084, -113.55826514897456)",1,POINT (-113.55826514897456 53.554940888671084)
2020,April,4,04/08/2020 12:00:00 AM,Crawford Plains,6140,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.44183745503615,-113.40621587784102,"(53.44183745503615, -113.40621587784102)",1,POINT (-113.40621587784102 53.44183745503615)
2020,August,8,08/24/2020 12:00:00 AM,Killarney,2420,Dog,VIZSLA (SMOOTH HAIRED),Female,Yes,53.58848869298595,-113.47956836782039,"(53.58848869298595, -113.47956836782039)",1,POINT (-113.47956836782039 53.58848869298595)
2019,May,5,05/15/2019 12:00:00 AM,Potter Greens,4710,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.51828990377227,-113.67260241651016,"(53.51828990377227, -113.67260241651016)",1,POINT (-113.67260241651016 53.51828990377227)
2020,November,11,11/24/2020 12:00:00 AM,Beverly Heights,2100,Dog,GREAT DANE,Male,Yes,53.56412226715621,-113.4026523522456,"(53.56412226715621, -113.4026523522456)",1,POINT (-113.4026523522456 53.56412226715621)
2020,April,4,04/20/2020 12:00:00 AM,Wild Rose,6790,Dog,GREAT DANE,Male,Yes,53.47056409015751,-113.3811672388747,"(53.47056409015751, -113.3811672388747)",1,POINT (-113.3811672388747 53.47056409015751)
2020,August,8,08/10/2020 12:00:00 AM,Capilano,6061,Dog,CHIHUAHUA (LONG HAIR),Female,Yes,53.55467208886297,-113.42279236811986,"(53.55467208886297, -113.42279236811986)",1,POINT (-113.42279236811986 53.55467208886297)
2020,April,4,04/20/2020 12:00:00 AM,Ottewell,6550,Cat,DOMESTIC (MEDIUM HAIR),Male,Yes,53.53128518402029,-113.43074600681692,"(53.53128518402029, -113.43074600681692)",1,POINT (-113.43074600681692 53.53128518402029)
2020,February,2,02/10/2020 12:00:00 AM,Rutherford,5454,Dog,GERMAN SHEPHERD,Female,Yes,53.416764847830855,-113.5297880243958,"(53.416764847830855, -113.5297880243958)",1,POINT (-113.5297880243958 53.416764847830855)
2020,January,1,01/25/2020 12:00:00 AM,Richford,5451,Dog,BORDER TERRIER,Female,Yes,53.42726985862683,-113.50739446911601,"(53.42726985862683, -113.50739446911601)",1,POINT (-113.50739446911601 53.42726985862683)
2019,June,6,06/24/2019 12:00:00 AM,Bonnie Doon,6040,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.5253371249322,-113.46711141142592,"(53.5253371249322, -113.46711141142592)",1,POINT (-113.46711141142592 53.5253371249322)
2020,September,9,09/02/2020 12:00:00 AM,Parkview,3330,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.524060365765735,-113.56791414354251,"(53.524060365765735, -113.56791414354251)",1,POINT (-113.56791414354251 53.524060365765735)
2020,February,2,02/26/2020 12:00:00 AM,North Glenora,3310,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.554940888671084,-113.55826514897456,"(53.554940888671084, -113.55826514897456)",1,POINT (-113.55826514897456 53.554940888671084)
2019,May,5,05/03/2019 12:00:00 AM,Larkspur,6390,Dog,YORKSHIRE TERRIER,Female,Yes,53.4802104573005,-113.38123994870551,"(53.4802104573005, -113.38123994870551)",1,POINT (-113.38123994870551 53.4802104573005)
2020,March,3,03/12/2020 12:00:00 AM,,,Cat,DOMESTIC (MEDIUM HAIR),Female,Yes,,,,1,
2020,January,1,01/05/2020 12:00:00 AM,Meyokumin,6460,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.4501131309388,-113.42725752651549,"(53.4501131309388, -113.42725752651549)",1,POINT (-113.42725752651549 53.4501131309388)
2020,September,9,09/15/2020 12:00:00 AM,Glastonbury,4720,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.50318729764258,-113.66986988345468,"(53.50318729764258, -113.66986988345468)",1,POINT (-113.66986988345468 53.50318729764258)
2020,November,11,11/21/2020 12:00:00 AM,Rosenthal,4750,Cat,DOMESTIC (LONG HAIR),Male,Yes,53.51939026696252,-113.70120796388085,"(53.51939026696252, -113.70120796388085)",1,POINT (-113.70120796388085 53.51939026696252)
2020,January,1,01/20/2020 12:00:00 AM,Windermere,5570,Dog,HAVANESE,Male,Yes,53.43256309588482,-113.62600779671197,"(53.43256309588482, -113.62600779671197)",1,POINT (-113.62600779671197 53.43256309588482)
2020,November,11,11/25/2020 12:00:00 AM,The Orchards At Ellerslie,6216,Dog,SHIH TZU,Male,Yes,53.4030873490539,-113.4581660132796,"(53.4030873490539, -113.4581660132796)",1,POINT (-113.4581660132796 53.4030873490539)
2020,May,5,05/17/2020 12:00:00 AM,Grovenor,3210,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.54539881319475,-113.57191166572068,"(53.54539881319475, -113.57191166572068)",1,POINT (-113.57191166572068 53.54539881319475)
2020,May,5,05/29/2020 12:00:00 AM,Westview Village,4620,Dog,BOSTON TERRIER,Female,Yes,53.55222205604668,-113.69666819900559,"(53.55222205604668, -113.69666819900559)",1,POINT (-113.69666819900559 53.55222205604668)
2020,April,4,04/23/2020 12:00:00 AM,Ermineskin,5180,Dog,FOX TERRIER (SMOOTH),Female,Yes,53.45763949074272,-113.50572830551565,"(53.45763949074272, -113.50572830551565)",1,POINT (-113.50572830551565 53.45763949074272)
2020,January,1,01/28/2020 12:00:00 AM,Carlton,3470,Dog,SIBERIAN HUSKY,Male,Yes,53.62165163516955,-113.55937325056279,"(53.62165163516955, -113.55937325056279)",1,POINT (-113.55937325056279 53.62165163516955)
2020,July,7,07/08/2020 12:00:00 AM,Callingwood North,4070,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.50759781965531,-113.62302473074156,"(53.50759781965531, -113.62302473074156)",1,POINT (-113.62302473074156 53.50759781965531)
2019,December,12,12/27/2019 12:00:00 AM,Argyll,6010,Cat,ABYSSINIAN,Male,Yes,53.50310077509508,-113.46053882427935,"(53.50310077509508, -113.46053882427935)",1,POINT (-113.46053882427935 53.50310077509508)
2020,August,8,08/22/2020 12:00:00 AM,Queen Mary Park,1180,Dog,LABRADOR RETRIEVER,Female,Yes,53.55332064211105,-113.51965422624392,"(53.55332064211105, -113.51965422624392)",1,POINT (-113.51965422624392 53.55332064211105)
2019,June,6,06/10/2019 12:00:00 AM,Inglewood,3240,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.56460646698089,-113.5408521708131,"(53.56460646698089, -113.5408521708131)",1,POINT (-113.5408521708131 53.56460646698089)
2020,November,11,11/27/2020 12:00:00 AM,Rutherford,5454,Dog,GOLDEN RETRIEVER,Female,Yes,53.416764847830855,-113.5297880243958,"(53.416764847830855, -113.5297880243958)",1,POINT (-113.5297880243958 53.416764847830855)
2020,September,9,09/12/2020 12:00:00 AM,Ritchie,6610,Cat,DOMESTIC (MEDIUM HAIR),Female,Yes,53.51327510136197,-113.48274211553915,"(53.51327510136197, -113.48274211553915)",1,POINT (-113.48274211553915 53.51327510136197)
2020,February,2,02/04/2020 12:00:00 AM,Secord,4487,Dog,CHOW CHOW,Female,No,53.53393710914364,-113.70135276511442,"(53.53393710914364, -113.70135276511442)",1,POINT (-113.70135276511442 53.53393710914364)
2020,January,1,01/03/2020 12:00:00 AM,Overlanders,2590,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.581010650540904,-113.38817648192281,"(53.581010650540904, -113.38817648192281)",1,POINT (-113.38817648192281 53.581010650540904)
2020,August,8,08/11/2020 12:00:00 AM,Parkview,3330,Dog,AMERICAN COCKER SPANIEL,Male,Yes,53.524060365765735,-113.56791414354251,"(53.524060365765735, -113.56791414354251)",1,POINT (-113.56791414354251 53.524060365765735)
2020,February,2,02/20/2020 12:00:00 AM,Belle Rive,2050,Cat,SIAMESE,Male,Yes,53.62230017578729,-113.47359649183348,"(53.62230017578729, -113.47359649183348)",1,POINT (-113.47359649183348 53.62230017578729)
2020,February,2,02/29/2020 12:00:00 AM,Rhatigan Ridge,5350,Dog,HAVANESE,Male,Yes,53.474506145469945,-113.5875691214093,"(53.474506145469945, -113.5875691214093)",1,POINT (-113.5875691214093 53.474506145469945)
2020,July,7,07/17/2020 12:00:00 AM,Meyokumin,6460,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.4501131309388,-113.42725752651549,"(53.4501131309388, -113.42725752651549)",1,POINT (-113.42725752651549 53.4501131309388)
2020,February,2,02/14/2020 12:00:00 AM,Parkview,3330,Dog,ROTTWEILER,Female,No,53.524060365765735,-113.56791414354251,"(53.524060365765735, -113.56791414354251)",1,POINT (-113.56791414354251 53.524060365765735)
2020,March,3,03/27/2020 12:00:00 AM,Crystallina Nera West,2463,Dog,HAVANESE,Male,Yes,53.64032041132357,-113.46038345742033,"(53.64032041132357, -113.46038345742033)",1,POINT (-113.46038345742033 53.64032041132357)
2020,April,4,04/27/2020 12:00:00 AM,Pembina,3340,Dog,SHIH TZU,Female,Yes,53.603167658136954,-113.54284507007947,"(53.603167658136954, -113.54284507007947)",1,POINT (-113.54284507007947 53.603167658136954)
2020,December,12,12/08/2020 12:00:00 AM,Chappelle Area,5462,Dog,PUG,Male,No,53.40291668024122,-113.5868447039775,"(53.40291668024122, -113.5868447039775)",1,POINT (-113.5868447039775 53.40291668024122)
2020,November,11,11/26/2020 12:00:00 AM,Parkallen,5310,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.503095813519074,-113.51746134891283,"(53.503095813519074, -113.51746134891283)",1,POINT (-113.51746134891283 53.503095813519074)
2020,April,4,04/27/2020 12:00:00 AM,McKernan,5290,Dog,YORKSHIRE TERRIER,Female,Yes,53.51275883945096,-113.52044221122382,"(53.51275883945096, -113.52044221122382)",1,POINT (-113.52044221122382 53.51275883945096)
2020,March,3,03/15/2020 12:00:00 AM,Strathearn,6710,Dog,LABRADOR RETRIEVER,Male,Yes,53.53129197975665,-113.46404665854809,"(53.53129197975665, -113.46404665854809)",1,POINT (-113.46404665854809 53.53129197975665)
2020,October,10,10/25/2020 12:00:00 AM,Bannerman,2030,Cat,DOMESTIC (MEDIUM HAIR),Male,Yes,53.60394967909537,-113.37862372109305,"(53.60394967909537, -113.37862372109305)",1,POINT (-113.37862372109305 53.60394967909537)
2019,April,4,04/20/2019 12:00:00 AM,Parkallen,5310,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.503095813519074,-113.51746134891283,"(53.503095813519074, -113.51746134891283)",1,POINT (-113.51746134891283 53.503095813519074)
2020,April,4,04/16/2020 12:00:00 AM,Ottewell,6550,Dog,GOLDEN RETRIEVER,Male,No,53.53128518402029,-113.43074600681692,"(53.53128518402029, -113.43074600681692)",1,POINT (-113.43074600681692 53.53128518402029)
2020,November,11,11/12/2020 12:00:00 AM,Strathcona,5480,Dog,GOLDEN RETRIEVER,Male,Yes,53.522390203493686,-113.4909855541071,"(53.522390203493686, -113.4909855541071)",1,POINT (-113.4909855541071 53.522390203493686)
2020,September,9,09/24/2020 12:00:00 AM,Terwillegar Towne,5640,Dog,BASSET HOUND,Male,Yes,53.45067025466003,-113.5777384340015,"(53.45067025466003, -113.5777384340015)",1,POINT (-113.5777384340015 53.45067025466003)
2020,April,4,04/15/2020 12:00:00 AM,Lynnwood,4280,Dog,GERMAN SHEPHERD,Female,Yes,53.51570132512691,-113.58990906495784,"(53.51570132512691, -113.58990906495784)",1,POINT (-113.58990906495784 53.51570132512691)
2020,February,2,02/22/2020 12:00:00 AM,Rutherford,5454,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.416764847830855,-113.5297880243958,"(53.416764847830855, -113.5297880243958)",1,POINT (-113.5297880243958 53.416764847830855)
2020,January,1,01/17/2020 12:00:00 AM,Beverly Heights,2100,Dog,FRENCH BULLDOG,Female,Yes,53.56412226715621,-113.4026523522456,"(53.56412226715621, -113.4026523522456)",1,POINT (-113.4026523522456 53.56412226715621)
2020,October,10,10/24/2020 12:00:00 AM,Kenilworth,6350,Dog,SHIBA INU,Female,Yes,53.52163312280284,-113.43104243959984,"(53.52163312280284, -113.43104243959984)",1,POINT (-113.43104243959984 53.52163312280284)
2020,June,6,06/12/2020 12:00:00 AM,Hollick-Kenyon,2340,Dog,AMERICAN ESKIMO (MINIATURE),Female,Yes,53.62224418238982,-113.42228786136482,"(53.62224418238982, -113.42228786136482)",1,POINT (-113.42228786136482 53.62224418238982)
2019,April,4,04/15/2019 12:00:00 AM,Malmo Plains,5280,Dog,WEIMARANER,Male,Yes,53.48567699317607,-113.52899210582925,"(53.48567699317607, -113.52899210582925)",1,POINT (-113.52899210582925 53.48567699317607)
2020,March,3,03/11/2020 12:00:00 AM,Sakaw,6670,Dog,CHIHUAHUA (LONG HAIR),Male,Yes,53.44197993222192,-113.42882827217448,"(53.44197993222192, -113.42882827217448)",1,POINT (-113.42882827217448 53.44197993222192)
2020,February,2,02/14/2020 12:00:00 AM,Boyle Street,1020,Cat,SIAMESE,Female,Yes,53.547631045669235,-113.47926288099585,"(53.547631045669235, -113.47926288099585)",1,POINT (-113.47926288099585 53.547631045669235)
2020,September,9,09/20/2020 12:00:00 AM,Downtown,1090,Cat,DOMESTIC (MEDIUM HAIR),Female,Yes,53.5397665935903,-113.49942068339652,"(53.5397665935903, -113.49942068339652)",1,POINT (-113.49942068339652 53.5397665935903)
2020,October,10,10/28/2020 12:00:00 AM,Eaux Claires,2241,Dog,SHIH TZU,Female,Yes,53.62163883469684,-113.4856371921701,"(53.62163883469684, -113.4856371921701)",1,POINT (-113.4856371921701 53.62163883469684)
2020,January,1,01/06/2020 12:00:00 AM,Wild Rose,6790,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.47056409015751,-113.3811672388747,"(53.47056409015751, -113.3811672388747)",1,POINT (-113.3811672388747 53.47056409015751)
2020,March,3,03/30/2020 12:00:00 AM,Sakaw,6670,Dog,SHIH TZU,Female,Yes,53.44197993222192,-113.42882827217448,"(53.44197993222192, -113.42882827217448)",1,POINT (-113.42882827217448 53.44197993222192)
2020,October,10,10/14/2020 12:00:00 AM,Terwillegar Towne,5640,Dog,LABRADOR RETRIEVER,Male,No,53.45067025466003,-113.5777384340015,"(53.45067025466003, -113.5777384340015)",1,POINT (-113.5777384340015 53.45067025466003)
2020,November,11,11/27/2020 12:00:00 AM,Argyll,6010,Cat,DOMESTIC (LONG HAIR),Male,Yes,53.50310077509508,-113.46053882427935,"(53.50310077509508, -113.46053882427935)",1,POINT (-113.46053882427935 53.50310077509508)
2020,June,6,06/13/2020 12:00:00 AM,Brintnell,2110,Dog,GOLDEN RETRIEVER,Male,Yes,53.62139439686521,-113.40711431814822,"(53.62139439686521, -113.40711431814822)",1,POINT (-113.40711431814822 53.62139439686521)
2019,August,8,08/21/2019 12:00:00 AM,Starling,4474,Dog,NOVA SCOTIA DUCK TOLLING RETRIEVER,Female,Yes,53.59226416926933,-113.65784285169059,"(53.59226416926933, -113.65784285169059)",1,POINT (-113.65784285169059 53.59226416926933)
2019,December,12,12/13/2019 12:00:00 AM,Montrose,2550,Dog,SHIH TZU,Male,Yes,53.575116228950925,-113.44223031362239,"(53.575116228950925, -113.44223031362239)",1,POINT (-113.44223031362239 53.575116228950925)
2020,May,5,05/12/2020 12:00:00 AM,Oleskiw,4360,Dog,ROUGH COLLIE,Female,Yes,53.49733975805122,-113.60876540591585,"(53.49733975805122, -113.60876540591585)",1,POINT (-113.60876540591585 53.49733975805122)
2020,January,1,01/18/2020 12:00:00 AM,Maple Ridge,6410,Dog,JACK RUSSELL TERRIER,Male,Yes,53.50205016060801,-113.36306273211082,"(53.50205016060801, -113.36306273211082)",1,POINT (-113.36306273211082 53.50205016060801)
2020,December,12,12/14/2020 12:00:00 AM,Ormsby Place,4380,Cat,DOMESTIC (SHORT HAIR),Male,Yes,53.49910557156211,-113.64276057121194,"(53.49910557156211, -113.64276057121194)",1,POINT (-113.64276057121194 53.49910557156211)
2020,January,1,01/03/2020 12:00:00 AM,Rosslyn,3390,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.59575774042817,-113.50428716089968,"(53.59575774042817, -113.50428716089968)",1,POINT (-113.50428716089968 53.59575774042817)
2020,February,2,02/10/2020 12:00:00 AM,Parkview,3330,Dog,LABRADOR RETRIEVER,Female,Yes,53.524060365765735,-113.56791414354251,"(53.524060365765735, -113.56791414354251)",1,POINT (-113.56791414354251 53.524060365765735)
2020,November,11,11/20/2020 12:00:00 AM,Hazeldean,6290,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.504205803712985,-113.47788889905675,"(53.504205803712985, -113.47788889905675)",1,POINT (-113.47788889905675 53.504205803712985)
2019,December,12,12/02/2019 12:00:00 AM,Edgemont,4462,Dog,ROTTWEILER,Female,No,53.4697433202345,-113.67084264491356,"(53.4697433202345, -113.67084264491356)",1,POINT (-113.67084264491356 53.4697433202345)
2019,December,12,12/30/2019 12:00:00 AM,Glastonbury,4720,Dog,AUSTRALIAN SHEPHERD,Male,Yes,53.50318729764258,-113.66986988345468,"(53.50318729764258, -113.66986988345468)",1,POINT (-113.66986988345468 53.50318729764258)
2020,October,10,10/20/2020 12:00:00 AM,Bonnie Doon,6040,Dog,GERMAN SHEPHERD,Male,Yes,53.5253371249322,-113.46711141142592,"(53.5253371249322, -113.46711141142592)",1,POINT (-113.46711141142592 53.5253371249322)
2020,July,7,07/12/2020 12:00:00 AM,Tamarack,6443,Dog,BASSET HOUND,Female,Yes,53.46481390377758,-113.35916549156642,"(53.46481390377758, -113.35916549156642)",1,POINT (-113.35916549156642 53.46481390377758)
2020,February,2,02/13/2020 12:00:00 AM,King Edward Park,6360,Cat,UNKNOWN,Male,Yes,53.515151157263325,-113.45056960491442,"(53.515151157263325, -113.45056960491442)",1,POINT (-113.45056960491442 53.515151157263325)
2020,May,5,05/28/2020 12:00:00 AM,Greenview,6280,Dog,AUSTRALIAN SHEPHERD,Male,Yes,53.47539385772686,-113.42780973638972,"(53.47539385772686, -113.42780973638972)",1,POINT (-113.42780973638972 53.47539385772686)
2020,September,9,09/20/2020 12:00:00 AM,King Edward Park,6360,Dog,ENGLISH POINTER,Female,Yes,53.515151157263325,-113.45056960491442,"(53.515151157263325, -113.45056960491442)",1,POINT (-113.45056960491442 53.515151157263325)
2020,December,12,12/07/2020 12:00:00 AM,Parkallen,5310,Dog,SHIBA INU,Male,Yes,53.503095813519074,-113.51746134891283,"(53.503095813519074, -113.51746134891283)",1,POINT (-113.51746134891283 53.503095813519074)
2020,June,6,06/16/2020 12:00:00 AM,Evansdale,2260,Dog,PINSCHER (MINIATURE),Male,Yes,53.6108411103013,-113.47956893114764,"(53.6108411103013, -113.47956893114764)",1,POINT (-113.47956893114764 53.6108411103013)
2020,May,5,05/23/2020 12:00:00 AM,Carlton,3470,Dog,SHIH TZU,Male,Yes,53.62165163516955,-113.55937325056279,"(53.62165163516955, -113.55937325056279)",1,POINT (-113.55937325056279 53.62165163516955)
2019,December,12,12/16/2019 12:00:00 AM,Meyokumin,6460,Dog,BASSET HOUND,Female,Yes,53.4501131309388,-113.42725752651549,"(53.4501131309388, -113.42725752651549)",1,POINT (-113.42725752651549 53.4501131309388)
2020,May,5,05/08/2020 12:00:00 AM,Overlanders,2590,Dog,BORDER COLLIE,Male,Yes,53.581010650540904,-113.38817648192281,"(53.581010650540904, -113.38817648192281)",1,POINT (-113.38817648192281 53.581010650540904)
2020,May,5,05/24/2020 12:00:00 AM,King Edward Park,6360,Dog,HAVANESE,Male,No,53.515151157263325,-113.45056960491442,"(53.515151157263325, -113.45056960491442)",1,POINT (-113.45056960491442 53.515151157263325)
2020,March,3,03/12/2020 12:00:00 AM,Cy Becker,2611,Cat,DOMESTIC (SHORT HAIR),Female,Yes,53.63236275941958,-113.40692407533237,"(53.63236275941958, -113.40692407533237)",1,POINT (-113.40692407533237 53.63236275941958)
