Editing,Botanical Name,Common Name,DBH,Total Yearly Eco Benefits ($),Stormwater Benefits ($),Stormwater Gallons Saved,Greenhouse CO2 Benefits ($),CO2 Avoided (in lbs.),CO2 Sequestered (in lbs.),Energy Benefits ($),kWh Saved,Therms Saved,Air Quality Benefits ($),Pollutants Saved (in lbs.),Property Benefits ($),Leaf Surface Area (in sq. ft.),Address,Street,Side,Site,Council District,Park Name,Latitude,Longitude,Site ID,Location
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,JEFFERSON AV,Front,1,ELLICOTT,0,42.8826059074947,-78.8539873365971,4463,"(42.8826059074947, -78.8539873365971)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,WALDEN AV,Front,1,FILLMORE,0,42.904412955165,-78.8167203606057,3583,"(42.904412955165, -78.8167203606057)"
Olmsted,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,AGASSIZ CIR,Median,1,DELAWARE,DELAWARE,42.930169840234,-78.8554692653211,64666,"(42.930169840234, -78.8554692653211)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388,MADISON ST,Front,1,ELLICOTT,0,42.8910655343595,-78.853014912169,13483,"(42.8910655343595, -78.853014912169)"
Buffalo,SYRINGA RETICULATA 'IVORY SILK',"LILAC, IVORY SILK",2,14.32,0.21,25.98,0.01,1.17,0.77,5.02,5.58,3.01,0.09,0.01,8.99,14.94,43,KINGSLEY ST,Front,1,ELLICOTT,0,42.9081918720614,-78.8522483058557,10141,"(42.9081918720614, -78.8522483058557)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2412,MAIN ST,Front,1,MASTEN,0,42.9342449961958,-78.8443462846491,108534,"(42.9342449961958, -78.8443462846491)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405,NORTHAMPTON ST,Front,1,ELLICOTT,0,42.9073916447328,-78.8518295719486,10268,"(42.9073916447328, -78.8518295719486)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,HARMONIA ST,Front,1,FILLMORE,0,42.9012954428161,-78.8308254398212,5653,"(42.9012954428161, -78.8308254398212)"
Buffalo,PYRUS CALLERYANA,"PEAR, CALLERY",14,200.42,5.12,639.79,0.15,22.78,21.62,60.39,108.27,32.12,1.67,0.24,133.09,221.2,93,KRETTNER ST,Front,1,ELLICOTT,0,42.8860887765944,-78.8478878121336,9109,"(42.8860887765944, -78.8478878121336)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,NORWAY PARK,Side,1,ELLICOTT,0,42.9055183117485,-78.8467900024771,9452,"(42.9055183117485, -78.8467900024771)"
Olmsted,TILIA CORDATA,"LINDEN, LITTLELEAF",13,88.97,2.93,365.73,0.07,15.23,10.34,45.9,72.39,25.4,0.99,0.15,39.07,64.94,55,AGASSIZ CIR,Median,1,DELAWARE,DELAWARE,42.9305222775544,-78.8554423474705,64652,"(42.9305222775544, -78.8554423474705)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1989,BROADWAY ST,Front,1,LOVEJOY,0,42.8983689946535,-78.8013526012189,79514,"(42.8983689946535, -78.8013526012189)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,KINGSLEY ST,Front,1,ELLICOTT,0,42.908163655392,-78.8497939460378,10167,"(42.908163655392, -78.8497939460378)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,LEMON ST,Front,1,ELLICOTT,0,42.8968494442747,-78.8601351129338,14911,"(42.8968494442747, -78.8601351129338)"
Olmsted,PYRUS CALLERYANA,"PEAR, CALLERY",5,66.12,0.84,104.81,0.03,3.24,5.05,10.97,15.41,6.25,0.26,0.04,54.03,89.79,2182,DELAWARE AV,Median,1,DELAWARE,DELAWARE,42.9332666957505,-78.8656591785384,96806,"(42.9332666957505, -78.8656591785384)"
Olmsted,MALUS SPP,CRABAPPLE,6,33.76,0.82,101.94,0.02,4.25,2.93,17.11,20.19,10.14,0.35,0.05,15.46,25.69,161,CAZENOVIA ST,In_Lot,1,SOUTH,CAZENOVIA,42.8479112331479,-78.8048930412306,97881,"(42.8479112331479, -78.8048930412306)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,WOLTZ AV,Front,1,FILLMORE,0,42.89820015052,-78.8354748962076,3249,"(42.89820015052, -78.8354748962076)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,375,KOONS AV,Front,1,FILLMORE,0,42.9064629737835,-78.8210536883925,16805,"(42.9064629737835, -78.8210536883925)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,SIDWAY ST,Front,1,FILLMORE,0,42.8661228418899,-78.858809270835,7125,"(42.8661228418899, -78.858809270835)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,CLINTON ST,Side,1,FILLMORE,0,42.8807625451674,-78.8498140507227,9080,"(42.8807625451674, -78.8498140507227)"
Olmsted,QUERCUS PHELLOS,"OAK, WILLOW",10,95.56,2.5,312.55,0.07,11.99,11.57,36.97,56.97,20.59,0.89,0.13,55.13,91.62,175,PARADE AVE NORTH,In_Lot,1,MASTEN,MLK JR.,42.9059400288219,-78.8406625626057,102345,"(42.9059400288219, -78.8406625626057)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,LAUX ST,Front,1,FILLMORE,0,42.8779620188278,-78.8326283793127,5501,"(42.8779620188278, -78.8326283793127)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,FLEMING AL,Front,1,FILLMORE,0,42.8805342050674,-78.835541930936,5953,"(42.8805342050674, -78.835541930936)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,342,GUILFORD ST,Front,1,FILLMORE,0,42.9015099463954,-78.843600028813,7226,"(42.9015099463954, -78.843600028813)"
Buffalo,ULMUS JAPONICA X WILSONIANA 'MORTON',"ELM, ACCOLADE",3,67.13,0.62,77.71,0.01,2.24,1.83,7.77,10.65,4.46,0.15,0.02,58.58,97.36,409,HICKORY ST,Front,1,ELLICOTT,0,42.8898132104403,-78.8603144495493,15046,"(42.8898132104403, -78.8603144495493)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,CHURCH ST,In_Lot,1,FILLMORE,0,42.8843633756186,-78.8818557715032,21345,"(42.8843633756186, -78.8818557715032)"
Buffalo,ACER SACCHARINUM,"MAPLE, SILVER",28,208.23,27.82,3476.97,2.1,408.56,295.78,107.02,165.77,59.52,17.81,2.81,53.48,88.89,228,STEVENS ST,Front,1,MASTEN,0,42.9205394743299,-78.8254241069011,22664,"(42.9205394743299, -78.8254241069011)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,GITTERE ST,Front,1,FILLMORE,0,42.9008479571391,-78.8269365201955,185,"(42.9008479571391, -78.8269365201955)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,RUMSEY RD,Side,1,DELAWARE,0,42.9282559226569,-78.8684641288394,17810,"(42.9282559226569, -78.8684641288394)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,PERSHING AV,Front,1,ELLICOTT,0,42.9031876310599,-78.8514142972267,10410,"(42.9031876310599, -78.8514142972267)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,AUSTIN ST,Front,1,NORTH,0,42.9405850932179,-78.8953778425332,108230,"(42.9405850932179, -78.8953778425332)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,HIRSCHBECK ST,Front,1,FILLMORE,0,42.8978997112459,-78.8170405451327,17550,"(42.8978997112459, -78.8170405451327)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1155,WILLIAM ST,Side,1,FILLMORE,0,42.8837367052105,-78.8277735386128,5321,"(42.8837367052105, -78.8277735386128)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,MAY ST,Front,1,FILLMORE,0,42.9036072982059,-78.8172179310234,118,"(42.9036072982059, -78.8172179310234)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1223,JEFFERSON AV,Side,1,ELLICOTT,0,42.9082679010791,-78.8531710788237,10077,"(42.9082679010791, -78.8531710788237)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,550,NEW BABCOCK ST,Front,1,FILLMORE,0,42.8783292234855,-78.8292002429784,5481,"(42.8783292234855, -78.8292002429784)"
Buffalo,GLEDITSIA TRIACANTHOS,HONEYLOCUST,12,149.01,4.33,541.1,0.1,22.19,10.73,68.63,105.46,38.25,1.05,0.22,74.9,124.48,65,LEWIS ST,Front,1,FILLMORE,0,42.8794336741907,-78.8337727094621,6899,"(42.8794336741907, -78.8337727094621)"
Buffalo,ACER CAMPESTRE,"MAPLE, HEDGE",8,56.82,1.44,180.17,0.04,7.4,6.93,27.71,35.19,16.18,0.58,0.08,27.05,44.96,406,PRATT ST,Front,1,ELLICOTT,0,42.8923189102388,-78.8603460041285,12526,"(42.8923189102388, -78.8603460041285)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356,EMSLIE ST,Front,1,ELLICOTT,0,42.8862437401617,-78.8489528449835,9059,"(42.8862437401617, -78.8489528449835)"
Buffalo,ACER RUBRUM,"MAPLE, RED",11,98.84,3.41,426.35,0.06,13.15,7.18,43.82,62.51,24.9,0.94,0.14,50.61,84.11,481,PECKHAM ST,Front,1,FILLMORE,0,42.8877813052872,-78.836402635637,9020,"(42.8877813052872, -78.836402635637)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,CAMP ST,Front,1,ELLICOTT,0,42.8942637288809,-78.8559704732352,12810,"(42.8942637288809, -78.8559704732352)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,PINE ST,Front,1,ELLICOTT,0,42.8828217166405,-78.8640703240342,13031,"(42.8828217166405, -78.8640703240342)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,HIRSCHBECK ST,Front,1,FILLMORE,0,42.9000417377052,-78.8169977844204,1331,"(42.9000417377052, -78.8169977844204)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,MAYER AV,Front,1,NORTH,0,42.9509888857041,-78.9013609613459,38732,"(42.9509888857041, -78.9013609613459)"
Buffalo,MALUS 'HARVEST GOLD',"CRABAPPLE, HARVEST GOLD",2,13.38,0.17,21.55,0,0.93,0.7,4.05,4.43,2.43,0.08,0.01,9.08,15.09,425,WYOMING AV,Front,1,MASTEN,0,42.9262568419552,-78.8242003476129,24654,"(42.9262568419552, -78.8242003476129)"
Buffalo,ACER RUBRUM,"MAPLE, RED",12,173.31,21.14,2643.08,1.45,341.4,169.47,92.05,138.52,51.59,14.05,2.33,44.62,74.16,275,MAY ST,Front,1,FILLMORE,0,42.9079729812296,-78.8171303880994,1182,"(42.9079729812296, -78.8171303880994)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,ROHR ST,Front,1,FILLMORE,0,42.9050468930611,-78.8308777704675,3161,"(42.9050468930611, -78.8308777704675)"
Buffalo,PRUNUS SERRULATA 'KWANZAN',"CHERRY, KWANZAN",9,40.91,1.18,147.63,0.04,6.4,7.45,25.52,30.4,15.1,0.51,0.07,13.66,22.71,136,MACKINAW ST,Front,1,FILLMORE,0,42.8696360637659,-78.8646582447165,6504,"(42.8696360637659, -78.8646582447165)"
Buffalo,FRAXINUS AMERICANA,"ASH, WHITE",38,280.3,30.33,3791.85,2.04,360.82,318,141.05,240.1,76.29,16.8,2.57,90.07,149.7,206,PERSON ST,Front,1,FILLMORE,0,42.8965363308099,-78.824652836479,17162,"(42.8965363308099, -78.824652836479)"
Buffalo,PLATANUS X ACERIFOLIA,LONDON PLANETREE,25,225.33,23.59,2948.15,2.06,409.06,252.39,105.89,165.97,58.69,17.36,2.75,76.42,127.01,108,BARTHEL ST,Front,1,FILLMORE,0,42.9065910985907,-78.8273207276351,3105,"(42.9065910985907, -78.8273207276351)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",21,110.74,5.61,701.34,0.08,23.69,11.81,76.85,112.61,43.37,1.82,0.26,26.38,43.84,198,CARL ST,Front,1,MASTEN,0,42.9200146087173,-78.8278921627371,18944,"(42.9200146087173, -78.8278921627371)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,451,SWAN ST,Front,1,ELLICOTT,0,42.8789177480652,-78.8591215762029,14462,"(42.8789177480652, -78.8591215762029)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446,CORNWALL AV,Front,1,MASTEN,0,42.9271413241345,-78.8219415596985,24598,"(42.9271413241345, -78.8219415596985)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,845,EAGLE ST,Front,1,FILLMORE,0,42.8788363166636,-78.843861483819,6133,"(42.8788363166636, -78.843861483819)"
Buffalo,ACER RUBRUM,"MAPLE, RED",14,114.38,4.55,568.34,0.08,19.16,9.21,58.65,91.05,32.59,1.3,0.19,49.81,82.78,294,ERIE ST,Median,1,FILLMORE,0,42.8786558051997,-78.8831635805055,20330,"(42.8786558051997, -78.8831635805055)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",19,106.35,4.92,614.57,0.08,22.19,11.79,69.77,105.48,39.05,1.62,0.23,29.97,49.81,32,ST JOHNS PL,Front,1,ELLICOTT,0,42.9004709380254,-78.8820025117274,15259,"(42.9004709380254, -78.8820025117274)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,HIGH ST,Front,1,ELLICOTT,0,42.9002533867678,-78.8524428702602,14765,"(42.9002533867678, -78.8524428702602)"
Olmsted,FRAXINUS PENNSYLVANICA,"ASH, GREEN",6,67.66,1.57,195.96,0.03,6.45,2.28,23.91,30.66,13.92,0.48,0.07,41.69,69.28,414,PARKSIDE AV,In_Lot,1,DELAWARE,DELAWARE,42.9380418145353,-78.8595281508424,99871,"(42.9380418145353, -78.8595281508424)"
Buffalo,ACER PLATANOIDES,"MAPLE, NORWAY",7,48.63,1.19,148.95,0.03,6.13,5.71,23.22,29.12,13.59,0.48,0.07,23.7,39.39,282,EXCHANGE  ST,Front,1,ELLICOTT,0,42.8776399695325,-78.8672367024827,8678,"(42.8776399695325, -78.8672367024827)"
Buffalo,PLATANUS X ACERIFOLIA,LONDON PLANETREE,32,273.89,32.92,4114.43,2.7,509.31,371.73,124.87,206.65,68.12,22.04,3.44,91.36,151.84,64,KANE ST,Front,1,ELLICOTT,0,42.8940510080606,-78.8568628425839,12425,"(42.8940510080606, -78.8568628425839)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,DELAVAN AVE EAST,Front,1,MASTEN,0,42.9221648949315,-78.8533241211811,22617,"(42.9221648949315, -78.8533241211811)"
Buffalo,QUERCUS BICOLOR,"OAK, SWAMP WHITE",2,44.57,0.45,55.63,0.01,1.98,0.99,7.96,9.4,4.71,0.15,0.02,36.01,59.85,336,MAPLE ST,Side,1,ELLICOTT,0,42.9020979645393,-78.8616150232264,12089,"(42.9020979645393, -78.8616150232264)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,JOHNSON ST,Front,1,ELLICOTT,0,42.8956716814145,-78.848227326003,8155,"(42.8956716814145, -78.848227326003)"
Buffalo,ACER PLATANOIDES,"MAPLE, NORWAY",4,24.8,0.49,60.94,0.01,2.5,2.32,10.2,11.87,6.07,0.2,0.03,13.9,23.1,224,BEST ST,Rear,1,ELLICOTT,0,42.9056057984109,-78.8555463591307,11174,"(42.9056057984109, -78.8555463591307)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,KOONS AV,Front,1,FILLMORE,0,42.9065419522396,-78.8211748334813,2436,"(42.9065419522396, -78.8211748334813)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,SWEET AV,Front,1,FILLMORE,0,42.9002702486823,-78.8335141268893,17346,"(42.9002702486823, -78.8335141268893)"
Buffalo,PLATANUS X ACERIFOLIA,LONDON PLANETREE,30,260.28,30.19,3773.29,2.52,481.83,335.82,119.82,195.5,65.65,20.74,3.25,87.01,144.61,108,ROEHRER AV,Front,1,ELLICOTT,0,42.9067927735715,-78.8491931589617,9262,"(42.9067927735715, -78.8491931589617)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,PECKHAM ST,Front,1,ELLICOTT,0,42.8877947215162,-78.8476185070664,4805,"(42.8877947215162, -78.8476185070664)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,HERMAN ST,Front,1,FILLMORE,0,42.8993442222733,-78.8445561473008,7265,"(42.8993442222733, -78.8445561473008)"
Olmsted,GLEDITSIA TRIACANTHOS,HONEYLOCUST,8,113.65,2.46,307.02,0.06,12.45,6.92,43.22,59.18,24.81,0.9,0.13,67.01,111.38,2,GATES CIR,Median,1,ELLICOTT,0,42.9205054371135,-78.867603676393,55371,"(42.9205054371135, -78.867603676393)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,383,BRISTOL ST,Front,1,FILLMORE,0,42.8806647130581,-78.8422256593837,5968,"(42.8806647130581, -78.8422256593837)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370,BABCOCK ST,Front,1,FILLMORE,0,42.8751332436418,-78.8311265805474,6355,"(42.8751332436418, -78.8311265805474)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,WEST AV,Front,1,FILLMORE,0,42.8941113007639,-78.8801618827248,15522,"(42.8941113007639, -78.8801618827248)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,MADISON ST,Front,1,ELLICOTT,0,42.8913488973508,-78.8529904910212,13476,"(42.8913488973508, -78.8529904910212)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,LYMAN ST,Front,1,FILLMORE,0,42.8816191437116,-78.8336323052529,15174,"(42.8816191437116, -78.8336323052529)"
Buffalo,ULMUS GLABRA,"ELM, SCOTCH",29,283.94,13.22,1653.09,0.25,46.76,45.08,132.2,222.24,71.78,3.69,0.52,134.57,223.66,623,BEST ST,Side,1,FILLMORE,0,42.9034272511848,-78.8447448489461,7164,"(42.9034272511848, -78.8447448489461)"
Buffalo,ULMUS SPP,"ELM, SPECIES",4,73.48,0.85,106.75,0.02,3.09,2.7,10.56,14.7,6.04,0.21,0.03,61.84,102.77,50,GIBSON ST,Front,1,FILLMORE,0,42.8869402614739,-78.8381235721914,1115,"(42.8869402614739, -78.8381235721914)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,348,BRISTOL ST,Front,1,FILLMORE,0,42.8810116497262,-78.8436593651372,5901,"(42.8810116497262, -78.8436593651372)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,MEMORIAL DR,Front,1,FILLMORE,0,42.8853731904865,-78.8380476874921,516,"(42.8853731904865, -78.8380476874921)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,GRIMES ST,Front,1,FILLMORE,0,42.891976050282,-78.8275420569966,3856,"(42.891976050282, -78.8275420569966)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589,ELLICOTT ST,Side,1,ELLICOTT,0,42.8948421828901,-78.8683786403061,19101,"(42.8948421828901, -78.8683786403061)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,COIT ST,Front,1,FILLMORE,0,42.8884546233048,-78.8429723508899,3493,"(42.8884546233048, -78.8429723508899)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,KRUPP AV,Front,1,FILLMORE,0,42.8930018272232,-78.8236953856621,3799,"(42.8930018272232, -78.8236953856621)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,TITUS AV,Front,1,FILLMORE,0,42.8993319046031,-78.8227379496585,16981,"(42.8993319046031, -78.8227379496585)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",22,106.34,5.61,701.34,0.08,23.69,9.85,76.85,112.61,43.37,1.82,0.26,21.98,36.54,454,MADISON ST,Front,1,ELLICOTT,0,42.8928436330174,-78.8529876731847,13419,"(42.8928436330174, -78.8529876731847)"
Buffalo,TILIA CORDATA,"LINDEN, LITTLELEAF",27,84.35,5.61,701.34,0.07,23.69,0,76.85,112.61,43.37,1.82,0.26,0.01,0.01,340,ALABAMA ST,Front,1,FILLMORE,0,42.8732282657046,-78.8600407174552,7525,"(42.8732282657046, -78.8600407174552)"
Buffalo,ACER PLATANOIDES,"MAPLE, NORWAY",9,65.02,1.69,211.4,0.05,8.68,8.14,32.2,41.25,18.76,0.68,0.1,30.4,50.53,101,OAK ST,Front,1,ELLICOTT,0,42.8840584471373,-78.8710090210035,12983,"(42.8840584471373, -78.8710090210035)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,NORTH ST EAST,Rear,1,ELLICOTT,0,42.9038270696659,-78.8588772418438,14039,"(42.9038270696659, -78.8588772418438)"
Buffalo,GYMNOCLADUS DIOICUS,KENTUCKY COFFEE TREE,3,79.58,0.57,70.75,0.02,5.79,1.41,22.58,27.53,13.29,0.27,0.05,56.15,93.31,719,ELLICOTT ST,Front,1,ELLICOTT,0,42.898075406287,-78.8679145042574,14133,"(42.898075406287, -78.8679145042574)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,KRETTNER ST,Front,1,ELLICOTT,0,42.8856786026541,-78.8478720673404,9125,"(42.8856786026541, -78.8478720673404)"
Buffalo,PYRUS CALLERYANA,"PEAR, CALLERY",19,139.41,25.88,3235.43,1.24,395.95,0,93.9,160.65,50.7,18.39,2.81,0.01,0.01,158,O CONNELL AV,Front,1,FILLMORE,0,42.8673716355262,-78.8600975545046,6611,"(42.8673716355262, -78.8600975545046)"
Buffalo,SYRINGA RETICULATA 'IVORY SILK',"LILAC, IVORY SILK",6,33.65,2.08,259.73,0.33,57.82,56.34,17.08,20.25,10.11,2.47,0.41,11.69,19.42,326,NIAGARA ST,Front,1,FILLMORE,0,42.8930233438612,-78.8846296548544,21263,"(42.8930233438612, -78.8846296548544)"
Buffalo,TILIA AMERICANA  'REDMOND',"LINDEN, REDMOND",4,48.14,0.49,61.11,0.01,2.16,2.7,7.76,10.27,4.49,0.15,0.02,39.72,66.02,279,SENECA ST,In_Lot,1,ELLICOTT,0,42.8782712402899,-78.8662683247672,4494,"(42.8782712402899, -78.8662683247672)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,STANTON ST,Front,1,FILLMORE,0,42.8866572571277,-78.8460334104937,8481,"(42.8866572571277, -78.8460334104937)"
Buffalo,MALUS SPP,CRABAPPLE,3,18.54,0.31,39.2,0.01,1.76,1.24,7.29,8.38,4.35,0.14,0.02,10.78,17.92,129,EATON ST,Front,1,ELLICOTT,0,42.9083607353909,-78.8574062243988,11645,"(42.9083607353909, -78.8574062243988)"
Buffalo,ACER PLATANOIDES,"MAPLE, NORWAY",12,92.81,2.68,335.2,0.08,14.5,13.69,46.18,68.93,25.94,1.04,0.15,42.83,71.18,1001,NORTHLAND AV,Front,1,MASTEN,0,42.9188309155507,-78.8222342909715,22191,"(42.9188309155507, -78.8222342909715)"
Buffalo,GLEDITSIA TRIACANTHOS,HONEYLOCUST,12,149.5,4.33,541.1,0.1,22.19,10.73,68.63,105.46,38.25,1.54,0.22,74.9,124.48,511,OAK ST NORTH,Front,1,ELLICOTT,0,42.8961607677859,-78.8671247886688,3271,"(42.8961607677859, -78.8671247886688)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,SEVENTH ST,Front,1,FILLMORE,0,42.8893599322738,-78.8825328849024,21308,"(42.8893599322738, -78.8825328849024)"
Buffalo,SYRINGA RETICULATA,"LILAC, JAPANESE TREE",6,29.88,0.76,94.69,0.02,4.26,4.15,17.08,20.25,10.11,0.34,0.05,11.69,19.42,284,ERIE ST,Front,1,FILLMORE,0,42.8785232767566,-78.8828065103301,20318,"(42.8785232767566, -78.8828065103301)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,EMSLIE ST,Front,1,ELLICOTT,0,42.8903389145173,-78.8488351456404,8839,"(42.8903389145173, -78.8488351456404)"
Buffalo,ACER CAMPESTRE,"MAPLE, HEDGE",5,32.23,0.69,86.49,0.02,3.58,3.29,14.24,17,8.42,0.28,0.04,16.99,28.24,91,SCHUEHLE ST,Front,1,MASTEN,0,42.9170515569476,-78.8264510882682,18971,"(42.9170515569476, -78.8264510882682)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564,WILLIAM ST,Side,1,ELLICOTT,0,42.8854164835427,-78.8499754054291,9131,"(42.8854164835427, -78.8499754054291)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,TIMON ST,Side,1,ELLICOTT,0,42.9013189872394,-78.8499730098979,9762,"(42.9013189872394, -78.8499730098979)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,BRISTOL ST,Front,1,FILLMORE,0,42.88138630313,-78.8458632028215,5893,"(42.88138630313, -78.8458632028215)"
Buffalo,QUERCUS RUBRA,"OAK, NORTHERN RED",4,49.11,0.94,117.29,0.02,3.52,2.2,13,16.71,7.57,0.26,0.04,34.88,57.98,700,ELLICOTT ST,Front,1,ELLICOTT,0,42.8971435499292,-78.8683568807894,14178,"(42.8971435499292, -78.8683568807894)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,421,SWEET AV,Front,1,FILLMORE,0,42.9013414246034,-78.8334979306826,699,"(42.9013414246034, -78.8334979306826)"
Buffalo,ACER PLATANOIDES,"MAPLE, NORWAY",9,65.02,1.69,211.4,0.05,8.68,8.14,32.2,41.25,18.76,0.68,0.1,30.4,50.53,110,PEARL ST,Side,1,FILLMORE,0,42.8819105559318,-78.8775331276879,20267,"(42.8819105559318, -78.8775331276879)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,HAMBURG ST,Front,1,FILLMORE,0,42.8694751156551,-78.8586987465121,6996,"(42.8694751156551, -78.8586987465121)"
Buffalo,VACANT,VACANT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,SCHUEHLE ST,Front,1,MASTEN,0,42.9213563214011,-78.8264610129686,21443,"(42.9213563214011, -78.8264610129686)"
