CRASH_ID,CRASH_DATE,CRASH_TIME,SUBURB_LOCATION,LONGITUDE,LATITUDE,INTERSECTION,MIDBLOCK,CRASH_DIRECTION,CRASH_SEVERITY,LIGHTING_CONDITION,ROAD_CONDITION,WEATHER_CONDITION,Location
1231334,02/08/2020,14:15,FYSHWICK,149.17022423905445,-35.32567542588489,NO,YES,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.32567542588489, 149.17022423905445)"
1237416,21/11/2020,19:44,TURNER,149.12299446362508,-35.26466886685669,YES,NO,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.26466886685669, 149.12299446362508)"
1226717,22/04/2020,10:50,CHARNWOOD,149.03479083919464,-35.206344545992124,YES,NO,North / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.206344545992124, 149.03479083919464)"
1222260,16/01/2020,08:30,KINGSTON,149.14383408073573,-35.314108582869586,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.314108582869586, 149.14383408073573)"
1220543,11/12/2019,10:42,CITY,149.12461466079878,-35.283620868296076,YES,NO,East / South bound,Injury,Daylight,Good dry surface,Fine,"(-35.283620868296076, 149.12461466079878)"
1217523,22/10/2019,07:47,RURAL - BELCONNEN,149.02625722651678,-35.25260817217278,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.25260817217278, 149.02625722651678)"
1220898,17/12/2019,12:30,KAMBAH,149.07174463823904,-35.39627105818024,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.39627105818024, 149.07174463823904)"
1217608,28/10/2019,08:15,RED HILL,149.12409028370328,-35.332640616772814,NO,YES,North / East bound,Injury,Daylight,Good dry surface,Fine,"(-35.332640616772814, 149.12409028370328)"
1227910,25/05/2020,14:40,GREENWAY,149.06861185215368,-35.4169560892296,YES,NO,East / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.4169560892296, 149.06861185215368)"
1223917,21/02/2020,16:00,GUNGAHLIN,149.13233230494478,-35.18268042732929,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.18268042732929, 149.13233230494478)"
1214065,28/08/2019,08:00,PARKES,149.14073912560974,-35.29048103303129,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.29048103303129, 149.14073912560974)"
1210758,01/07/2019,16:00,WARAMANGA,149.0616912615665,-35.355485497592944,NO,YES,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.355485497592944, 149.0616912615665)"
1222623,15/01/2020,10:25,BRADDON,149.13275405534515,-35.272923874727965,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.272923874727965, 149.13275405534515)"
1230764,23/07/2020,13:00,BRADDON,149.1351290330988,-35.266549506010904,YES,NO,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.266549506010904, 149.1351290330988)"
1216013,23/09/2019,08:00,BELCONNEN,149.06263767527253,-35.22169315935827,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.22169315935827, 149.06263767527253)"
1143861,19/09/2016,17:10,ACTON,149.09795109651378,-35.285049333422826,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.285049333422826, 149.09795109651378)"
1235562,21/10/2020,08:35,CALWELL,149.12440663898437,-35.30749542682909,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.30749542682909, 149.12440663898437)"
1214068,28/08/2019,16:35,DOWNER,149.13543040488977,-35.24825353969011,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.24825353969011, 149.13543040488977)"
1222217,19/01/2020,21:25,CONDER,149.0960539772313,-35.453854116805914,NO,YES,North bound,Property Damage Only,Dark - poor street lighting,Good dry surface,Fine,"(-35.453854116805914, 149.0960539772313)"
1147583,03/11/2016,13:20,PHILLIP,149.08845493397652,-35.345749084173676,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.345749084173676, 149.08845493397652)"
1228322,30/05/2020,12:45,WANNIASSA,149.0980202592941,-35.39875105108943,YES,NO,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.39875105108943, 149.0980202592941)"
1212813,02/08/2019,11:50,ARANDA,149.07869719012095,-35.263152245600004,NO,YES,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.263152245600004, 149.07869719012095)"
1122130,16/10/2015,15:30,HIGGINS,149.02696586926268,-35.22706614933725,YES,NO,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.22706614933725, 149.02696586926268)"
1231838,20/08/2020,07:55,MACARTHUR,149.1298388397154,-35.41171043128397,YES,NO,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.41171043128397, 149.1298388397154)"
1236128,02/11/2020,08:17,RURAL - BELCONNEN,149.0860505724185,-35.26526576166359,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.26526576166359, 149.0860505724185)"
1231446,05/08/2020,15:20,CITY,149.13087472135854,-35.28025303202826,YES,NO,North / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.28025303202826, 149.13087472135854)"
1214431,03/09/2019,16:07,PALMERSTON,149.12161430481615,-35.187999348206354,NO,YES,South bound,Injury,Daylight,Good dry surface,Fine,"(-35.187999348206354, 149.12161430481615)"
1236272,04/11/2020,11:30,AINSLIE,149.14544868027943,-35.26708810225304,NO,YES,North bound / Unknown,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.26708810225304, 149.14544868027943)"
1211512,19/07/2019,13:30,FLYNN,149.0480143680861,-35.21143323962995,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.21143323962995, 149.0480143680861)"
1208185,16/05/2019,15:05,TURNER,149.11706811185115,-35.270433360951046,YES,NO,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.270433360951046, 149.11706811185115)"
1237059,26/11/2020,17:55,SYMONSTON,149.15721174684725,-35.34217591133987,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34217591133987, 149.15721174684725)"
1219071,21/11/2019,09:00,CALWELL,149.09454024754498,-35.43887670015914,NO,YES,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.43887670015914, 149.09454024754498)"
1228921,29/06/2020,14:50,GREENWAY,149.0625120599634,-35.41613880007652,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.41613880007652, 149.0625120599634)"
1227875,19/05/2020,11:40,WRIGHT,149.03699352748257,-35.32258003635184,NO,YES,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.32258003635184, 149.03699352748257)"
1210739,30/06/2019,11:30,PALMERSTON,149.1235535925081,-35.19306269144857,NO,YES,Unknown,Property Damage Only,Daylight,Wet surface,Fine,"(-35.19306269144857, 149.1235535925081)"
1232886,28/08/2020,07:50,LYONS,149.0837751294208,-35.34852524128887,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34852524128887, 149.0837751294208)"
1208988,01/06/2019,16:00,LYNEHAM,149.1306801932663,-35.26033533735416,YES,NO,East / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.26033533735416, 149.1306801932663)"
1234425,29/09/2020,09:30,NGUNNAWAL,149.12020599377584,-35.18574745755635,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.18574745755635, 149.12020599377584)"
1215690,18/09/2019,08:00,HOLDER,149.0533819653175,-35.32881182670145,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.32881182670145, 149.0533819653175)"
1238303,07/12/2020,15:30,KINGSTON,149.14068010539035,-35.31518454116232,YES,NO,East / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.31518454116232, 149.14068010539035)"
1220210,30/11/2019,12:50,RURAL - MAJURA,149.19582931210707,-35.221840566699676,NO,YES,North bound,Property Damage Only,Daylight,Wet surface,Cloudy or Overcast,"(-35.221840566699676, 149.19582931210707)"
1212775,01/08/2019,09:24,BELCONNEN,149.06002750831215,-35.2278138953391,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.2278138953391, 149.06002750831215)"
1225513,17/03/2020,20:15,CALWELL,149.11430029793624,-35.44170008633992,NO,YES,North / East bound,Property Damage Only,Dark - poor street lighting,Good dry surface,Fine,"(-35.44170008633992, 149.11430029793624)"
1219061,15/11/2019,15:20,RICHARDSON,149.1174282837609,-35.433685365555526,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.433685365555526, 149.1174282837609)"
1229748,30/06/2020,10:00,BRADDON,149.1312940540444,-35.27403390759338,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.27403390759338, 149.1312940540444)"
1237166,19/11/2020,15:45,RURAL - GUNGAHLIN,149.13206307912026,-35.20078728315333,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.20078728315333, 149.13206307912026)"
1236486,24/10/2020,19:30,CITY,149.1307496666776,-35.2774682601487,YES,NO,East bound,Property Damage Only,Dark - good street lighting,Wet surface,Light rain,"(-35.2774682601487, 149.1307496666776)"
1231807,08/08/2020,09:30,GUNGAHLIN,149.13939895518988,-35.1807623406734,YES,NO,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.1807623406734, 149.13939895518988)"
1234612,08/10/2020,13:30,GREENWAY,149.07254632260316,-35.42219028773308,YES,NO,East / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.42219028773308, 149.07254632260316)"
1210762,02/07/2019,07:16,AMAROO,149.12885438098783,-35.16907463003571,NO,YES,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.16907463003571, 149.12885438098783)"
1213210,09/08/2019,08:50,FYSHWICK,149.16997870260676,-35.32385522432798,NO,YES,West bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.32385522432798, 149.16997870260676)"
1221649,28/12/2019,13:50,MACGREGOR,149.02390984788659,-35.21294364767292,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Smoke or dust,"(-35.21294364767292, 149.02390984788659)"
1225289,05/03/2020,14:00,NICHOLLS,149.11163948331327,-35.182970054529065,YES,NO,North bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.182970054529065, 149.11163948331327)"
1215785,19/09/2019,08:50,ACTON,149.12157278533618,-35.28560650515471,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.28560650515471, 149.12157278533618)"
1228915,26/06/2020,15:15,AINSLIE,149.14694337216926,-35.254171313262816,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.254171313262816, 149.14694337216926)"
1222255,15/01/2020,16:00,PARKES,149.12638718645496,-35.30091434073291,YES,NO,North / East bound,Injury,Daylight,Good dry surface,Fine,"(-35.30091434073291, 149.12638718645496)"
1227362,09/05/2020,17:50,RURAL - TUGGERANONG,149.06397867770843,-35.40331351714187,YES,NO,North bound,Injury,Dark - good street lighting,Good dry surface,Light rain,"(-35.40331351714187, 149.06397867770843)"
1219065,20/11/2019,08:40,WANNIASSA,149.08346575815173,-35.40723252878929,YES,NO,North / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.40723252878929, 149.08346575815173)"
1211770,17/07/2019,13:30,PIALLIGO,149.18465436587536,-35.296013086020054,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.296013086020054, 149.18465436587536)"
1210773,03/07/2019,08:45,KAMBAH,149.0688792378333,-35.39127962417727,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.39127962417727, 149.0688792378333)"
1228137,27/05/2020,12:06,BRADDON,149.13169773869123,-35.264750501132966,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.264750501132966, 149.13169773869123)"
1230666,23/07/2020,08:17,DICKSON,149.14061214056957,-35.252628174362705,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.252628174362705, 149.14061214056957)"
1214563,31/08/2019,10:38,CHISHOLM,149.1299064529209,-35.41275580514948,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.41275580514948, 149.1299064529209)"
1216140,26/09/2019,08:15,LYNEHAM,149.13630707789164,-35.239744700543476,YES,NO,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.239744700543476, 149.13630707789164)"
1216145,03/10/2019,22:00,WESTON,149.05181704600548,-35.34357486132579,YES,NO,South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.34357486132579, 149.05181704600548)"
1214696,03/09/2019,17:13,RICHARDSON,149.10352771205888,-35.421043593103924,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.421043593103924, 149.10352771205888)"
1211768,16/07/2019,19:15,PHILLIP,149.08807099137113,-35.3545068063821,NO,YES,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.3545068063821, 149.08807099137113)"
1217969,28/10/2019,17:15,PHILLIP,149.09016651895678,-35.34881853419996,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34881853419996, 149.09016651895678)"
1092984,05/08/2014,18:20,WATSON,149.15045687789882,-35.24176139444313,YES,NO,West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.24176139444313, 149.15045687789882)"
1220476,22/01/2019,13:30,FRASER,149.04340505341034,-35.192291583053134,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.192291583053134, 149.04340505341034)"
1217536,22/10/2019,17:15,WESTON,149.05643632443977,-35.323736630894516,NO,YES,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.323736630894516, 149.05643632443977)"
1226419,07/12/2019,23:10,MITCHELL,149.14410138181285,-35.22318003945525,NO,YES,North bound,Injury,Dark - good street lighting,Good dry surface,Fine,"(-35.22318003945525, 149.14410138181285)"
1234918,08/10/2020,20:25,WESTON,149.12440663898437,-35.30749542682909,YES,NO,West bound,Property Damage Only,Dark - good street lighting,Wet surface,Light rain,"(-35.30749542682909, 149.12440663898437)"
1209677,19/06/2019,20:30,GORDON,149.0824129886741,-35.44828450424344,NO,YES,East / South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.44828450424344, 149.0824129886741)"
1231667,17/08/2020,17:30,WANNIASSA,149.1044856687384,-35.40240517904136,YES,NO,West bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.40240517904136, 149.1044856687384)"
1219072,21/11/2019,09:20,LYONS,149.07003466733633,-35.346847617394204,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.346847617394204, 149.07003466733633)"
1222265,16/01/2020,17:20,FYSHWICK,149.17194502761143,-35.30632321530345,NO,YES,South bound,Property Damage Only,Daylight,Wet surface,Heavy rain,"(-35.30632321530345, 149.17194502761143)"
1219860,26/11/2019,06:40,RURAL - GUNGAHLIN,149.1216606030399,-35.221715851957796,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.221715851957796, 149.1216606030399)"
1226854,20/04/2020,07:30,BARTON,149.13668009020145,-35.309700200422235,YES,NO,North / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.309700200422235, 149.13668009020145)"
1238257,11/12/2020,17:30,KINGSTON,149.14769381188881,-35.320746445054645,YES,NO,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.320746445054645, 149.14769381188881)"
1226695,03/04/2020,21:25,CURTIN,149.08354468861265,-35.32506583702558,YES,NO,North / West bound,Property Damage Only,Dark - good street lighting,Wet surface,Light rain,"(-35.32506583702558, 149.08354468861265)"
1234864,09/10/2020,05:00,HUME,149.16509596256046,-35.392491709835916,YES,NO,South bound,Injury,Dark - poor street lighting,Good dry surface,Fine,"(-35.392491709835916, 149.16509596256046)"
1208251,26/04/2019,18:15,BRADDON,149.13436502942537,-35.277122096466485,NO,YES,South bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.277122096466485, 149.13436502942537)"
1223088,28/01/2020,16:30,RURAL - TUGGERANONG,149.14538388850326,-35.40554745708054,YES,NO,South bound,Property Damage Only,Daylight,Muddy or oily surface,Fine,"(-35.40554745708054, 149.14538388850326)"
1208975,01/06/2019,07:15,RURAL - COTTER,148.82920575560067,-35.32987496911282,NO,YES,North / South bound,Property Damage Only,Daylight,Loose surface,Fine,"(-35.32987496911282, 148.82920575560067)"
1230306,02/07/2020,06:40,FLOREY,149.04321813421774,-35.21807704119682,NO,YES,South bound,Injury,Semi-darkness,Good dry surface,Light rain,"(-35.21807704119682, 149.04321813421774)"
1212328,25/07/2019,16:45,KINGSTON,149.14148214285902,-35.3147871162093,YES,NO,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.3147871162093, 149.14148214285902)"
1214061,23/08/2019,19:00,NARRABUNDAH,149.1518135604711,-35.32478827175127,YES,NO,North / East bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.32478827175127, 149.1518135604711)"
1235189,14/10/2020,09:30,GRIFFITH,149.1485997333553,-35.32320581785089,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.32320581785089, 149.1485997333553)"
1217124,14/10/2019,06:53,SYMONSTON,149.16500230069468,-35.355216248895566,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.355216248895566, 149.16500230069468)"
1222272,16/01/2020,19:00,GIRALANG,149.086924570072,-35.21372176708949,YES,NO,North / East bound,Property Damage Only,Semi-darkness,Wet surface,Light rain,"(-35.21372176708949, 149.086924570072)"
1214059,23/08/2019,16:40,MITCHELL,149.13855538842137,-35.20963100933878,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.20963100933878, 149.13855538842137)"
1058589,01/04/2013,00:50,LYNEHAM,149.14350738179166,-35.2359966874476,YES,NO,North / West bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.2359966874476, 149.14350738179166)"
1235569,23/10/2020,07:13,KALEEN,149.11120013746716,-35.22683527339512,YES,NO,South / West bound,Injury,Daylight,Good dry surface,Fine,"(-35.22683527339512, 149.11120013746716)"
1227305,09/05/2020,10:40,BELCONNEN,149.06256137559424,-35.23943914848942,YES,NO,East / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.23943914848942, 149.06256137559424)"
1214930,05/09/2019,07:40,BELCONNEN,149.05648872896663,-35.243425268246106,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.243425268246106, 149.05648872896663)"
1208197,22/05/2019,16:55,BRADDON,149.13692272341524,-35.27514566326705,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.27514566326705, 149.13692272341524)"
1211692,15/07/2019,15:10,BRADDON,149.13534873739263,-35.27360615725508,YES,NO,East / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.27360615725508, 149.13534873739263)"
1236884,21/11/2020,12:05,MITCHELL,149.13647426804877,-35.220132997293454,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.220132997293454, 149.13647426804877)"
1226352,31/03/2020,16:26,GIRALANG,149.092920038539,-35.202298684132344,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.202298684132344, 149.092920038539)"
1236057,31/10/2020,10:45,RURAL - MOLONGLO VALLEY,149.07584006939135,-35.27652859976256,YES,NO,West bound,Property Damage Only,Daylight,Wet surface,Cloudy or Overcast,"(-35.27652859976256, 149.07584006939135)"
1211694,15/07/2019,19:15,RURAL - TUGGERANONG,149.10514740730673,-35.39419433678105,YES,NO,East bound,Property Damage Only,Dark - poor street lighting,Good dry surface,Fine,"(-35.39419433678105, 149.10514740730673)"
1214571,31/08/2019,18:50,RURAL - TUGGERANONG,149.1423175482902,-35.475531813924825,NO,YES,North bound,Property Damage Only,Dark - no street lights,Good dry surface,Fine,"(-35.475531813924825, 149.1423175482902)"
1224834,09/03/2020,12:30,FYSHWICK,149.16916405191859,-35.32340567877754,YES,NO,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.32340567877754, 149.16916405191859)"
1235519,27/09/2020,13:21,RURAL - COREE,148.94532537443837,-35.32234979168463,NO,YES,South bound,Injury,Daylight,Good dry surface,Fine,"(-35.32234979168463, 148.94532537443837)"
1236398,11/11/2020,17:25,BELCONNEN,149.0623526932125,-35.23950232914739,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.23950232914739, 149.0623526932125)"
1236293,11/11/2020,09:54,RURAL - BELCONNEN,149.0880224015128,-35.27025748972846,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.27025748972846, 149.0880224015128)"
1212569,30/07/2019,12:15,DICKSON,149.1398394659447,-35.2572615069757,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.2572615069757, 149.1398394659447)"
1186906,14/06/2018,17:50,BELCONNEN,149.05868147359186,-35.23606104757994,YES,NO,North bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.23606104757994, 149.05868147359186)"
1228688,26/05/2020,19:30,AMAROO,149.1315920984988,-35.1648809547604,NO,YES,Unknown,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.1648809547604, 149.1315920984988)"
1234775,03/10/2020,15:20,GUNGAHLIN,149.13742944835582,-35.184874256664706,YES,NO,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.184874256664706, 149.13742944835582)"
1234658,28/09/2020,16:15,LAWSON,149.09187651183163,-35.234501730240225,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.234501730240225, 149.09187651183163)"
1213220,16/08/2019,17:45,CALWELL,149.11523667128716,-35.433480016864,NO,YES,East bound,Property Damage Only,Dark - good street lighting,Good dry surface,Fine,"(-35.433480016864, 149.11523667128716)"
1229948,05/07/2020,15:45,PALMERSTON,149.1194824042993,-35.18646913778649,YES,NO,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.18646913778649, 149.1194824042993)"
1226636,08/04/2020,15:45,RURAL - MAJURA,149.18878247106656,-35.24871788947151,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.24871788947151, 149.18878247106656)"
1224833,08/03/2020,20:35,HOLDER,149.04586290392658,-35.335988278819606,NO,YES,North / West bound,Property Damage Only,Dark - good street lighting,Wet surface,Light rain,"(-35.335988278819606, 149.04586290392658)"
1235914,30/10/2020,20:20,FLOREY,149.0689503390343,-35.24822349526588,NO,YES,East bound,Property Damage Only,Dark - good street lighting,Wet surface,Light rain,"(-35.24822349526588, 149.0689503390343)"
1221568,07/01/2020,14:15,NARRABUNDAH,149.13874707018067,-35.344179839851094,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Smoke or dust,"(-35.344179839851094, 149.13874707018067)"
1210721,29/06/2019,16:56,GARRAN,149.09847709842782,-35.34373863308882,YES,NO,South bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.34373863308882, 149.09847709842782)"
1226354,01/04/2020,08:00,LYONS,149.0745120818251,-35.34739503771807,YES,NO,South / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.34739503771807, 149.0745120818251)"
1208921,31/05/2019,15:20,LYNEHAM,149.12532263171744,-35.23273487766995,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.23273487766995, 149.12532263171744)"
1212774,01/08/2019,09:05,RURAL - MOLONGLO VALLEY,149.06249958055736,-35.313072291947954,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.313072291947954, 149.06249958055736)"
1210775,03/07/2019,10:20,FYSHWICK,149.17779578379083,-35.328350839561466,NO,YES,East / South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.328350839561466, 149.17779578379083)"
1234709,02/10/2020,16:40,DOWNER,149.13495777324746,-35.248118841932786,YES,NO,West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.248118841932786, 149.13495777324746)"
1235910,28/10/2020,17:15,RURAL - WESTON CREEK,149.08274193743546,-35.31293547518163,YES,NO,East / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.31293547518163, 149.08274193743546)"
1235529,26/10/2020,07:00,WANNIASSA,149.09882149686769,-35.38672788247951,NO,YES,East bound,Injury,Daylight,Wet surface,Cloudy or Overcast,"(-35.38672788247951, 149.09882149686769)"
1217967,28/10/2019,13:30,COOMBS,149.05005813995626,-35.3236938872707,NO,YES,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.3236938872707, 149.05005813995626)"
1212821,02/08/2019,17:45,PARKES,149.14073915474165,-35.29049905819551,YES,NO,South bound,Property Damage Only,Semi-darkness,Good dry surface,Fine,"(-35.29049905819551, 149.14073915474165)"
1215674,17/09/2019,07:15,LYONS,149.07554139619847,-35.341635488635696,YES,NO,North / West bound,Property Damage Only,Daylight,Wet surface,Light rain,"(-35.341635488635696, 149.07554139619847)"
1208918,31/05/2019,09:00,ISABELLA PLAINS,149.08925077535147,-35.424190163395004,YES,NO,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.424190163395004, 149.08925077535147)"
1231443,05/08/2020,10:30,CURTIN,149.0828190190352,-35.31306160361051,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.31306160361051, 149.0828190190352)"
1210737,29/06/2019,10:05,FYSHWICK,149.16873425894812,-35.322937595634386,NO,YES,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.322937595634386, 149.16873425894812)"
1235114,11/10/2020,09:20,AINSLIE,149.14533063654105,-35.26220339304654,NO,YES,North / West bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.26220339304654, 149.14533063654105)"
1214010,22/08/2019,17:20,SYMONSTON,149.16621791109836,-35.35805361468415,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.35805361468415, 149.16621791109836)"
1236133,02/11/2020,16:30,HARRISON,149.15952390098514,-35.18844492712238,NO,YES,North bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.18844492712238, 149.15952390098514)"
1230766,23/07/2020,15:30,TURNER,149.13047444351406,-35.26237239848435,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.26237239848435, 149.13047444351406)"
1215461,09/09/2019,17:15,RUSSELL,149.14585924615997,-35.295657599680716,NO,YES,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.295657599680716, 149.14585924615997)"
1215699,24/09/2019,16:23,RUSSELL,149.15078898561015,-35.29845484519177,NO,YES,East / South bound,Injury,Daylight,Good dry surface,Fine,"(-35.29845484519177, 149.15078898561015)"
1227298,03/05/2020,12:00,HUME,149.17216666143435,-35.38391156426373,YES,NO,South bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.38391156426373, 149.17216666143435)"
1216125,25/09/2019,11:15,CITY,149.12806723856266,-35.27696621800271,YES,NO,North / East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.27696621800271, 149.12806723856266)"
1231453,14/08/2020,11:25,NGUNNAWAL,149.12834609313433,-35.18181017190735,YES,NO,East bound,Property Damage Only,Daylight,Good dry surface,Fine,"(-35.18181017190735, 149.12834609313433)"
1209682,21/06/2019,22:49,RURAL - CANBERRA CENTRAL,149.09640166358554,-35.275127568069486,NO,YES,North bound,Property Damage Only,Dark - no street lights,Good dry surface,Fine,"(-35.275127568069486, 149.09640166358554)"
