Hydrant Number,Dome Colour,Flow Rate,Installation Year,Latitude,Longitude,Location
21551,BLUE,> 95 L/s,2012,53.42941,-113.60038,POINT (-113.60037893475575 53.429405617544234)
15607,BLACK,> 95 L/s,1997,53.58786,-113.61115,POINT (-113.61115007886323 53.587860524756216)
18890,BLUE,> 95 L/s,2007,53.42932,-113.43615,POINT (-113.43614914173035 53.42931735272208)
11872,BLACK,> 95 L/s,1981,53.46704,-113.59694,POINT (-113.5969368915332 53.46703679300472)
9199,BLUE,> 95 L/s,1978,53.44363,-113.39438,POINT (-113.39438273447416 53.4436304457806)
21402,BLUE,> 95 L/s,2012,53.63025,-113.55670,POINT (-113.5566968077781 53.630252018617526)
7592,BLACK,> 95 L/s,1974,53.58730,-113.40150,POINT (-113.40150121938441 53.587304811313174)
13634,BLACK,> 95 L/s,1988,53.61651,-113.45155,POINT (-113.45155007373494 53.61650562286586)
20476,BLUE,> 95 L/s,2010,53.43223,-113.61431,POINT (-113.61430526574993 53.432233685763535)
8759,BLUE,> 95 L/s,1976,53.46686,-113.43361,POINT (-113.43361175222194 53.466859282892536)
6895,BLACK,> 95 L/s,1972,53.47129,-113.44416,POINT (-113.4441608557281 53.47128833916168)
2031,GREEN,60-95 L/s,2018,53.57346,-113.42694,POINT (-113.42694242888989 53.57346484807667)
7266,BLACK,> 95 L/s,1973,53.51422,-113.63370,POINT (-113.63369503952667 53.514218375101926)
3330,GREEN,60-95 L/s,1993,53.56433,-113.47579,POINT (-113.47578748051195 53.56432580803335)
16351,BLUE,> 95 L/s,2000,53.45330,-113.57213,POINT (-113.57213411114915 53.453298935169556)
18084,BLUE,> 95 L/s,2004,53.59198,-113.57770,POINT (-113.57770304472083 53.59198274271488)
9573,BLUE,> 95 L/s,1978,53.44163,-113.40955,POINT (-113.40954790816255 53.44162624510382)
18558,BLUE,> 95 L/s,2005,53.60416,-113.49953,POINT (-113.4995290222423 53.604158478031344)
16858,BLACK,> 95 L/s,2001,53.42652,-113.47252,POINT (-113.4725240034935 53.42651971620963)
8894,BLUE,> 95 L/s,1977,53.50394,-113.64531,POINT (-113.64530962825498 53.50393896177508)
13615,BLACK,> 95 L/s,1988,53.47125,-113.39187,POINT (-113.39186712111291 53.471253049481845)
19935,BLUE,> 95 L/s,2008,53.55999,-113.52123,POINT (-113.5212261506645 53.55999129558217)
2528,GREEN,60-95 L/s,1958,53.54149,-113.43526,POINT (-113.43526108211161 53.54149273399988)
6103,BLUE,> 95 L/s,1968,53.47776,-113.52899,POINT (-113.5289915573344 53.477763674292824)
17647,BLUE,> 95 L/s,2003,53.62468,-113.54966,POINT (-113.54965554722482 53.62468455583093)
4980,BLUE,> 95 L/s,1991,53.52795,-113.59439,POINT (-113.59438847494505 53.52794661214421)
14017,BLUE,> 95 L/s,1990,53.61615,-113.43301,POINT (-113.43301461532208 53.61614905587619)
21704,BLUE,> 95 L/s,2012,53.42812,-113.59554,POINT (-113.59553694094286 53.428116160164365)
17863,BLUE,> 95 L/s,2004,53.60422,-113.55365,POINT (-113.55364982019371 53.60422464433672)
6197,BLUE,> 95 L/s,1977,53.52139,-113.41509,POINT (-113.41509201900243 53.52138951047836)
10020,BLACK,> 95 L/s,1978,53.62552,-113.52836,POINT (-113.5283610978035 53.625522076716486)
9347,GREEN,60-95 L/s,1977,53.56740,-113.47582,POINT (-113.47581923923423 53.56740013128496)
11217,BLUE,> 95 L/s,2013,53.47144,-113.47929,POINT (-113.4792873717828 53.471441819303045)
8079,BLUE,> 95 L/s,1976,53.48799,-113.45920,POINT (-113.4592020444949 53.48798643565644)
4333,GREEN,60-95 L/s,1992,53.57519,-113.41677,POINT (-113.41676545635343 53.57518883914279)
20293,BLUE,> 95 L/s,2009,53.40470,-113.51536,POINT (-113.51536306664447 53.4046965792976)
14626,BLUE,> 95 L/s,1991,53.54784,-113.54026,POINT (-113.54025962493276 53.54784388885941)
8616,BLUE,> 95 L/s,1976,53.49815,-113.63124,POINT (-113.6312434731121 53.49814873244814)
24131,BLUE,> 95 L/s,2015,53.41924,-113.62118,POINT (-113.62118316500381 53.419241798976266)
21179,BLUE,> 95 L/s,2011,53.55904,-113.50187,POINT (-113.50187014557065 53.55904359890779)
13609,BLUE,> 95 L/s,1989,53.56773,-113.57506,POINT (-113.57506179511019 53.56773038846174)
23294,BLUE,> 95 L/s,2017,53.52985,-113.70524,POINT (-113.70523656691087 53.52985132508641)
4764,GREEN,60-95 L/s,1963,53.59241,-113.45468,POINT (-113.45467509123252 53.59241149528116)
2192,BLUE,> 95 L/s,1973,53.56283,-113.46870,POINT (-113.4686967843758 53.56282991950067)
4044,BLUE,> 95 L/s,2017,53.51368,-113.55779,POINT (-113.55778582362174 53.51367675179338)
2447,BLUE,> 95 L/s,1955,53.52977,-113.45068,POINT (-113.45068144704689 53.52976772280541)
22238,BLUE,> 95 L/s,2014,53.42634,-113.63017,POINT (-113.63016810542113 53.42634457911178)
26643,BLUE,> 95 L/s,2019,53.53847,-113.59013,POINT (-113.59012694095891 53.53847448140494)
25638,BLUE,> 95 L/s,2018,53.40528,-113.45138,POINT (-113.45138320076542 53.40528329131109)
12253,BLACK,> 95 L/s,1900,53.51358,-113.36589,POINT (-113.36588530193843 53.51357546237624)
2756,BLACK,> 95 L/s,2016,53.52442,-113.56885,POINT (-113.56885272515099 53.52441506647669)
15189,BLUE,> 95 L/s,1994,53.43773,-113.52725,POINT (-113.52724514910403 53.43773397851841)
7606,BLACK,> 95 L/s,1974,53.45154,-113.43617,POINT (-113.43616559787294 53.45153552306571)
17994,BLUE,> 95 L/s,2004,53.42946,-113.47871,POINT (-113.47870741220319 53.42945926101385)
14895,BLUE,> 95 L/s,1991,53.58061,-113.45389,POINT (-113.45389038733607 53.580614065262964)
23481,BLUE,> 95 L/s,2015,53.60011,-113.61529,POINT (-113.61529471802382 53.60010860706395)
4620,BLACK,> 95 L/s,1985,53.51426,-113.43966,POINT (-113.43965654283565 53.51426284022378)
19449,BLUE,> 95 L/s,2007,53.57875,-113.63998,POINT (-113.63997823108414 53.57875034914343)
4877,BLUE,> 95 L/s,2017,53.46950,-113.52224,POINT (-113.52224343420501 53.46950399115065)
597,BLUE,> 95 L/s,2000,53.57049,-113.49564,POINT (-113.49564485287667 53.57048842953063)
5715,BLUE,> 95 L/s,1966,53.57930,-113.42081,POINT (-113.42081153150639 53.57930255117447)
4479,BLUE,> 95 L/s,1993,53.57520,-113.48588,POINT (-113.4858759272849 53.57520276771721)
15369,BLUE,> 95 L/s,1994,53.44011,-113.53680,POINT (-113.53679893741923 53.44011272613883)
1947,BLUE,> 95 L/s,1986,53.55823,-113.56077,POINT (-113.5607696571858 53.558230791022375)
7786,BLACK,> 95 L/s,1974,53.46701,-113.50308,POINT (-113.50308329058934 53.46701480014599)
19731,BLUE,> 95 L/s,2008,53.61043,-113.36233,POINT (-113.36232839408329 53.61043333965906)
1403,BLUE,> 95 L/s,1988,53.54122,-113.55877,POINT (-113.55877165688472 53.54121511922761)
18753,BLUE,> 95 L/s,2006,53.41148,-113.53636,POINT (-113.5363621324289 53.411479719980704)
12558,BLACK,> 95 L/s,1982,53.57834,-113.58424,POINT (-113.58424164735402 53.578343600517755)
23008,BLUE,> 95 L/s,2014,53.41252,-113.56207,POINT (-113.56206961875769 53.41251645102577)
19819,BLUE,> 95 L/s,2008,53.48815,-113.40544,POINT (-113.40543753381178 53.48814532186909)
11972,BLACK,> 95 L/s,1981,53.58498,-113.42286,POINT (-113.42285806661349 53.584975941023316)
16623,BLACK,> 95 L/s,2000,53.64060,-113.50627,POINT (-113.50626646119537 53.640595933631076)
15421,BLUE,> 95 L/s,1995,53.45878,-113.53818,POINT (-113.53817766996461 53.45877574305942)
18926,BLUE,> 95 L/s,2006,53.44008,-113.58833,POINT (-113.58832619882361 53.44007984592534)
18585,BLUE,> 95 L/s,2005,53.61793,-113.40467,POINT (-113.40467435233654 53.61793271408593)
431,GREEN,60-95 L/s,1963,53.55803,-113.45830,POINT (-113.45829741265544 53.55803160206506)
4338,BLACK,> 95 L/s,1964,53.57677,-113.40896,POINT (-113.40896332071623 53.57676628471143)
5528,GREEN,60-95 L/s,1965,53.52764,-113.46343,POINT (-113.4634282910698 53.527642750839036)
26034,BLUE,> 95 L/s,2019,53.40640,-113.60474,POINT (-113.60473961563504 53.406400217119064)
4721,BLUE,> 95 L/s,1995,53.48632,-113.50345,POINT (-113.50344751268608 53.48631536019831)
15882,BLUE,> 95 L/s,1998,53.46038,-113.59792,POINT (-113.59792496310091 53.4603836592192)
22962,BLUE,> 95 L/s,2014,53.43998,-113.38848,POINT (-113.3884842642438 53.4399768506149)
11016,BLACK,> 95 L/s,1980,53.53348,-113.64657,POINT (-113.64657285669429 53.53347678014201)
10628,BLUE,> 95 L/s,1979,53.62617,-113.49583,POINT (-113.49582713944383 53.62617346594287)
12189,BLUE,> 95 L/s,1982,53.49556,-113.42276,POINT (-113.42276253829398 53.49555687340192)
17615,BLUE,> 95 L/s,2003,53.45957,-113.57574,POINT (-113.57574132866233 53.45956960293711)
14973,BLUE,> 95 L/s,1992,53.59140,-113.40163,POINT (-113.4016332984105 53.59140239269193)
23464,BLUE,> 95 L/s,2014,53.40004,-113.51823,POINT (-113.51823087970541 53.40003579830304)
14168,BLUE,> 95 L/s,1988,53.55406,-113.53609,POINT (-113.53609116521153 53.55405789549836)
14663,BLACK,> 95 L/s,1990,53.51684,-113.66707,POINT (-113.66706996045404 53.51684339872913)
19658,BLUE,> 95 L/s,2009,53.62670,-113.40359,POINT (-113.4035912788484 53.626702410830404)
2142,GREEN,60-95 L/s,1953,53.53478,-113.45578,POINT (-113.45578418799852 53.534775372173534)
18358,BLUE,> 95 L/s,2005,53.61778,-113.41560,POINT (-113.41560385785625 53.617779438550215)
18410,BLACK,> 95 L/s,2005,53.53267,-113.45059,POINT (-113.45058642611248 53.53266590351458)
17983,BLUE,> 95 L/s,2004,53.46769,-113.37879,POINT (-113.3787927995447 53.46768574240945)
6955,BLUE,> 95 L/s,1972,53.60341,-113.48916,POINT (-113.48916448470864 53.60340687385609)
19850,BLUE,> 95 L/s,2007,53.52675,-113.39496,POINT (-113.3949601868846 53.52675252940906)
14181,BLACK,> 95 L/s,1990,53.63741,-113.49933,POINT (-113.49932743201398 53.6374100692033)
7725,BLUE,> 95 L/s,1974,53.46449,-113.50837,POINT (-113.50837430400598 53.46448899177868)
17960,BLUE,> 95 L/s,2004,53.49281,-113.67237,POINT (-113.6723706097292 53.49280915425004)
12377,BLUE,> 95 L/s,2005,53.58293,-113.57826,POINT (-113.57826235958413 53.58293275128816)
4082,BLUE,> 95 L/s,1988,53.58599,-113.45483,POINT (-113.45482856371414 53.585989868381944)
17439,BLUE,> 95 L/s,2003,53.60817,-113.55779,POINT (-113.55779215028328 53.608173352569686)
22367,BLUE,> 95 L/s,2013,53.42570,-113.48224,POINT (-113.48224019908015 53.42569627365943)
3771,BLUE,> 95 L/s,2008,53.58690,-113.46298,POINT (-113.46298333137263 53.58689725400009)
20948,BLUE,> 95 L/s,2014,53.40543,-113.48399,POINT (-113.48399179673227 53.405428485554665)
9135,BLACK,> 95 L/s,1978,53.54364,-113.46472,POINT (-113.46472444474841 53.543644325577354)
16776,BLUE,> 95 L/s,2000,53.55606,-113.64386,POINT (-113.64386444685901 53.55605676304199)
21677,BLUE,> 95 L/s,2012,53.47677,-113.67096,POINT (-113.67096273239241 53.47676905675464)
11916,BLACK,> 95 L/s,1981,53.60712,-113.39604,POINT (-113.39604315424968 53.607122684619135)
9365,BLACK,> 95 L/s,1977,53.60082,-113.38487,POINT (-113.38487161742934 53.600821903518685)
9854,BLACK,> 95 L/s,1978,53.61920,-113.49353,POINT (-113.49352502086596 53.61919910168257)
11348,BLACK,> 95 L/s,1980,53.44223,-113.50106,POINT (-113.50105654017212 53.442231348382265)
24083,BLUE,> 95 L/s,2016,53.47916,-113.34902,POINT (-113.34902268729599 53.4791562480176)
2920,GREEN,60-95 L/s,1957,53.55548,-113.43275,POINT (-113.43275026000033 53.555476845397386)
10386,BLUE,> 95 L/s,1989,53.49517,-113.46561,POINT (-113.46560812937857 53.49517441102418)
3450,BLACK,> 95 L/s,2001,53.59205,-113.52688,POINT (-113.52688197763469 53.59205154875563)
24574,BLUE,> 95 L/s,2016,53.53696,-113.71248,POINT (-113.71247562359036 53.536962417691484)
17502,BLUE,> 95 L/s,2003,53.47503,-113.63767,POINT (-113.63767177017031 53.4750325738792)
1569,BLUE,> 95 L/s,2012,53.51709,-113.44619,POINT (-113.44618838730409 53.51709462163624)
20718,BLUE,> 95 L/s,2010,53.51038,-113.68268,POINT (-113.6826819559659 53.51037972452131)
8873,BLUE,> 95 L/s,1977,53.54769,-113.61775,POINT (-113.61774986135582 53.54769187676902)
18619,BLUE,> 95 L/s,2005,53.42326,-113.47962,POINT (-113.4796213019061 53.423257460462246)
25074,BLUE,> 95 L/s,2017,53.42054,-113.62433,POINT (-113.62432976285426 53.4205408045531)
1054,BLACK,> 95 L/s,2010,53.54275,-113.49075,POINT (-113.49074840147586 53.54275187360177)
25926,BLUE,> 95 L/s,2019,53.40100,-113.55064,POINT (-113.5506397923806 53.40100370339026)
13658,BLACK,> 95 L/s,1988,53.47821,-113.64330,POINT (-113.64330106721839 53.478212981634876)
14887,BLUE,> 95 L/s,1991,53.58270,-113.45903,POINT (-113.45902599657155 53.582699416505434)
23695,BLUE,> 95 L/s,2015,53.41271,-113.46464,POINT (-113.46464417725588 53.412713907577704)
26126,BLUE,> 95 L/s,2018,53.53951,-113.67125,POINT (-113.67125486490217 53.53951278876401)
11430,BLACK,> 95 L/s,1980,53.58006,-113.40768,POINT (-113.40767546611053 53.58005782188882)
23629,BLUE,> 95 L/s,2015,53.63335,-113.43412,POINT (-113.43411518363318 53.63335439897699)
6168,BLUE,> 95 L/s,1968,53.60961,-113.44314,POINT (-113.44314251326018 53.60960736948774)
7319,BLACK,> 95 L/s,1974,53.58915,-113.40541,POINT (-113.40540856966561 53.58915078076432)
4891,BLACK,> 95 L/s,1964,53.60307,-113.43068,POINT (-113.43068209823241 53.6030705842446)
13953,BLACK,> 95 L/s,1988,53.54899,-113.50461,POINT (-113.50460896794308 53.548986552952016)
1161,BLACK,> 95 L/s,1980,53.57265,-113.50383,POINT (-113.50382905331982 53.57265190372369)
3498,GREEN,60-95 L/s,1960,53.51918,-113.51236,POINT (-113.51235506937073 53.51917752843234)
10975,BLUE,> 95 L/s,1979,53.49171,-113.63166,POINT (-113.63165820429478 53.49171305390466)
15970,BLACK,> 95 L/s,1998,53.62565,-113.46402,POINT (-113.46401844302731 53.62564570003725)
20618,BLUE,> 95 L/s,2011,53.53321,-113.48320,POINT (-113.48319596425368 53.53321190875909)
5011,BLUE,> 95 L/s,1985,53.52524,-113.61415,POINT (-113.61414797345257 53.525236680011794)
9629,BLUE,> 95 L/s,1977,53.50239,-113.60406,POINT (-113.60406197650504 53.50239232264399)
12910,BLACK,> 95 L/s,1984,53.47482,-113.47929,POINT (-113.47929274023068 53.474819526979935)
4130,BLACK,> 95 L/s,1999,53.52580,-113.42179,POINT (-113.42179206448886 53.525802562517114)
18711,BLUE,> 95 L/s,2006,53.53382,-113.69102,POINT (-113.69101659560954 53.53381751475437)
22154,BLUE,> 95 L/s,2013,53.62952,-113.54982,POINT (-113.54982300416582 53.62952151868962)
4371,GREEN,60-95 L/s,1900,53.56161,-113.40332,POINT (-113.40332351568895 53.56160952313301)
25709,BLUE,> 95 L/s,2018,53.52081,-113.55565,POINT (-113.5556486275079 53.520814642788906)
19639,BLUE,> 95 L/s,2008,53.45975,-113.58369,POINT (-113.58368542432504 53.459754389265285)
23677,BLUE,> 95 L/s,2015,53.44071,-113.38246,POINT (-113.38246478351846 53.440707045185384)
17191,BLACK,> 95 L/s,2002,53.64494,-113.50861,POINT (-113.5086065137577 53.644941481165915)
415,BLACK,> 95 L/s,1988,53.54991,-113.51861,POINT (-113.51861167891393 53.54990600524939)
790,BLUE,> 95 L/s,1979,53.51623,-113.49740,POINT (-113.49740002136772 53.516230452886944)
4674,GREEN,60-95 L/s,1963,53.48387,-113.53586,POINT (-113.53585973398962 53.48386765403861)
1313,GREEN,60-95 L/s,1971,53.54613,-113.55555,POINT (-113.55554550767647 53.54613489903855)
311,BLACK,> 95 L/s,2002,53.54594,-113.50489,POINT (-113.50488675793797 53.54593801356928)
13586,BLUE,> 95 L/s,1988,53.46367,-113.55659,POINT (-113.55658804029783 53.463668665239105)
8860,BLACK,> 95 L/s,1976,53.47222,-113.43004,POINT (-113.43004123317156 53.47221770881284)
21444,BLUE,> 95 L/s,2012,53.41122,-113.45451,POINT (-113.45450613698854 53.41122489689968)
8208,BLUE,> 95 L/s,1976,53.47174,-113.53891,POINT (-113.53891208408135 53.47173638416546)
20089,BLUE,> 95 L/s,2010,53.50766,-113.67929,POINT (-113.67929484953882 53.50766427128049)
24931,BLUE,> 95 L/s,2017,53.48502,-113.54282,POINT (-113.5428189412727 53.485016715123194)
20813,BLUE,> 95 L/s,2011,53.39984,-113.57621,POINT (-113.57621124331652 53.39984499441946)
6264,BLUE,> 95 L/s,1968,53.61145,-113.44406,POINT (-113.44406252148413 53.61145108392175)
7321,BLUE,> 95 L/s,1974,53.58946,-113.40821,POINT (-113.40821140465155 53.58945965877238)
12298,BLACK,> 95 L/s,1981,53.57478,-113.30964,POINT (-113.30963962209972 53.57477773083062)
9568,BLUE,> 95 L/s,1978,53.44203,-113.41260,POINT (-113.41259661738773 53.44203054524351)
2974,BLUE,> 95 L/s,2007,53.51927,-113.57642,POINT (-113.57641533854178 53.51927130039256)
9005,BLUE,> 95 L/s,1977,53.44884,-113.43418,POINT (-113.43418023319008 53.44884218675323)
4041,BLACK,> 95 L/s,1961,53.52873,-113.43150,POINT (-113.43149853247881 53.5287283168311)
9843,BLUE,> 95 L/s,1978,53.48513,-113.47596,POINT (-113.47595997669718 53.48512933834461)
24806,BLUE,> 95 L/s,2017,53.54937,-113.52866,POINT (-113.52865829155326 53.54936714948961)
25808,BLUE,> 95 L/s,2018,53.40692,-113.50942,POINT (-113.50942414481793 53.406916602424126)
11793,BLUE,> 95 L/s,2019,53.52495,-113.62067,POINT (-113.62066918469891 53.524953045781096)
21667,BLUE,> 95 L/s,2012,53.45416,-113.36986,POINT (-113.36986099045531 53.45415971736316)
17073,BLACK,> 95 L/s,2002,53.61373,-113.56189,POINT (-113.56189163561825 53.613729504904924)
15642,BLACK,> 95 L/s,1998,53.54422,-113.47430,POINT (-113.47429994468612 53.544215739588175)
22602,BLUE,> 95 L/s,2014,53.53151,-113.71043,POINT (-113.71043140095077 53.53151354565419)
22779,BLUE,> 95 L/s,2014,53.54710,-113.48763,POINT (-113.48762608434602 53.54710076023382)
18343,BLUE,> 95 L/s,2005,53.62491,-113.41027,POINT (-113.41026665290441 53.62491460360954)
2343,BLACK,> 95 L/s,1993,53.52532,-113.57351,POINT (-113.57350504247424 53.525323129534584)
24046,BLUE,> 95 L/s,2019,53.63965,-113.43620,POINT (-113.43620473418908 53.639649937958765)
19673,BLUE,> 95 L/s,2010,53.40408,-113.53153,POINT (-113.53152761826787 53.404076330009914)
11325,BLACK,> 95 L/s,1980,53.57363,-113.58412,POINT (-113.58411689846218 53.573625305537924)
1132,BLACK,> 95 L/s,1981,53.57130,-113.50326,POINT (-113.5032564965165 53.57129669531159)
18688,BLUE,> 95 L/s,2005,53.62479,-113.41920,POINT (-113.41919559592066 53.624794388957916)
2277,GREEN,60-95 L/s,2000,53.51029,-113.53590,POINT (-113.53590102611764 53.51028751249617)
20223,BLUE,> 95 L/s,2011,53.40379,-113.56603,POINT (-113.56603474822045 53.40379107445467)
19581,BLUE,> 95 L/s,2007,53.62858,-113.41783,POINT (-113.41783465858705 53.62857752735315)
19247,BLUE,> 95 L/s,2007,53.49177,-113.39753,POINT (-113.39752874746586 53.49176592036379)
14252,BLACK,> 95 L/s,1989,53.46517,-113.58644,POINT (-113.58644116267077 53.46516529194662)
4240,BLUE,> 95 L/s,2005,53.49054,-113.51734,POINT (-113.51734441942305 53.490541684795716)
7948,BLUE,> 95 L/s,1975,53.57088,-113.41061,POINT (-113.4106097835111 53.570878600466145)
24912,BLUE,> 95 L/s,2017,53.58603,-113.44539,POINT (-113.4453860042937 53.586033521155564)
17243,BLUE,> 95 L/s,2003,53.42406,-113.51611,POINT (-113.51611283315667 53.424060373174015)
17626,BLUE,> 95 L/s,2004,53.48952,-113.41289,POINT (-113.412887710082 53.48951632180473)
16944,BLUE,> 95 L/s,2002,53.62822,-113.44648,POINT (-113.4464792829197 53.628224097293845)
5665,BLUE,> 95 L/s,2013,53.49377,-113.45515,POINT (-113.45515069620731 53.49376510320895)
8282,BLUE,> 95 L/s,1976,53.45528,-113.46151,POINT (-113.46150814527897 53.45528065074399)
21892,BLUE,> 95 L/s,2013,53.58955,-113.31102,POINT (-113.3110237427553 53.58955185806287)
23885,BLUE,> 95 L/s,2015,53.53567,-113.67553,POINT (-113.67552674916847 53.53567242262019)
1657,BLACK,> 95 L/s,2001,53.55826,-113.51589,POINT (-113.51588825716114 53.558263033016296)
4547,BLUE,> 95 L/s,1962,53.48814,-113.52291,POINT (-113.52290734284684 53.488135995868554)
19836,BLUE,> 95 L/s,2008,53.53321,-113.69568,POINT (-113.6956753520249 53.5332105315614)
10165,BLACK,> 95 L/s,1978,53.53370,-113.63184,POINT (-113.63183796550452 53.53370474739218)
11275,BLUE,> 95 L/s,2012,53.50583,-113.39932,POINT (-113.39931784071656 53.505825117159176)
13098,BLUE,> 95 L/s,1981,53.55319,-113.64070,POINT (-113.64069879782141 53.55318677000008)
24106,BLUE,> 95 L/s,2017,53.41053,-113.44332,POINT (-113.44331809467886 53.410526119304556)
12924,BLUE,> 95 L/s,1985,53.46492,-113.56695,POINT (-113.56694721158642 53.464917481266625)
24648,BLUE,> 95 L/s,2016,53.55877,-113.57564,POINT (-113.57564029253165 53.55876633782602)
15265,BLACK,> 95 L/s,1995,53.62495,-113.44752,POINT (-113.44751918096009 53.62494840972101)
16359,BLUE,> 95 L/s,1999,53.44745,-113.58072,POINT (-113.58071712335551 53.4474533078841)
15618,BLUE,> 95 L/s,1997,53.58936,-113.60297,POINT (-113.60297026420773 53.58936483413014)
4512,BLUE,> 95 L/s,1962,53.56669,-113.40906,POINT (-113.40906124647367 53.566688941569865)
7487,BLACK,> 95 L/s,1974,53.44975,-113.44515,POINT (-113.4451463512635 53.44975285034919)
18726,BLUE,> 95 L/s,2006,53.42494,-113.52548,POINT (-113.5254825254295 53.424944163409606)
3339,YELLOW,> 95 L/s,1900,53.56111,-113.41368,POINT (-113.41367792984332 53.56111042444625)
14443,BLACK,> 95 L/s,1990,53.62003,-113.44977,POINT (-113.44977192085769 53.62002683434426)
6602,BLACK,> 95 L/s,1971,53.47251,-113.50070,POINT (-113.50070136919325 53.47251324635948)
6625,BLUE,> 95 L/s,1971,53.60977,-113.47795,POINT (-113.477954191571 53.60977460020755)
3134,GREEN,60-95 L/s,1957,53.51300,-113.57511,POINT (-113.57510610619774 53.51299786110286)
7373,BLUE,> 95 L/s,1974,53.48448,-113.48592,POINT (-113.48592474201676 53.484480667372786)
17335,BLUE,> 95 L/s,2002,53.62242,-113.40140,POINT (-113.40140461599789 53.62241787483979)
649,BLUE,> 95 L/s,1968,53.57666,-113.49845,POINT (-113.49845313130655 53.57665584126618)
9220,BLACK,> 95 L/s,1977,53.60039,-113.51969,POINT (-113.5196935189804 53.60038776843499)
2287,BLUE,> 95 L/s,1993,53.57043,-113.53499,POINT (-113.53498588583275 53.570425771345356)
