SUMD ID,SUMD Type,SUMD Group,GPS Latitude,GPS Longitude,Availability Start Date,Availability Start Time,Availability Duration,Real Time Fare,Company Website,Company Phone
PoweredOL5RJUBH4I4XP,Powered,scooter,36.125294,-86.789948,2019-10-21,15:36:46,112.45,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredNK6F2IOJ54PE5,Powered,scooter,36.140322,-86.797885,2019-10-21,16:10:30,78.71,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered2QRBDKCVO7WMG,Powered,scooter,36.145785,-86.810653,2019-10-21,11:51:34,337.65,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredDNIGDBYE6N3YQ,Powered,scooter,36.150417,-86.797233,2019-10-21,11:42:21,346.86,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredHNVQAAX6ZNBXF,Powered,scooter,36.125662,-86.776407,2019-10-21,08:22:13,547.00,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredGE5HDI2EDN4BF,Powered,scooter,36.121476,-86.775648,2019-10-21,12:33:20,295.88,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredM7VPMMXWHSKJN,Powered,scooter,36.172625,-86.78639,2019-10-21,15:14:00,135.21,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered2GUYGSBYPO75V,Powered,scooter,36.165252,-86.778778,2019-10-21,14:37:33,171.66,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredGNRQE4UGKVNMZ,Powered,scooter,36.141306,-86.81789,2019-10-21,13:50:37,218.60,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredHEKRYNEB4AMZY,Powered,scooter,36.156248,-86.787008,2019-10-21,10:33:07,416.10,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredCCZFUI74JOLE5,Powered,scooter,36.126533,-86.789591,2019-10-21,07:18:49,610.40,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredA6ODKFMWQWABP,Powered,scooter,36.166233,-86.779074,2019-10-21,14:11:23,197.83,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered7HNZUZTT2Z47C,Powered,scooter,36.130526,-86.802232,2019-10-21,01:33:09,956.06,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredRJ7YYJTHAR5N3,Powered,scooter,36.157515,-86.776746,2019-10-21,11:34:03,355.16,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredTNN2MOCWXLAFI,Powered,scooter,36.160811,-86.777153,2019-10-21,10:57:43,391.50,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredDZ52VW6P76VJ6,Powered,scooter,36.158927,-86.773296,2019-10-20,21:51:06,1178.11,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered3YI3UZR3YQTLX,Powered,scooter,36.133507,-86.778493,2019-10-20,18:47:43,1361.50,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredOEHCPCAUHESR5,Powered,scooter,36.160921,-86.777125,2019-10-21,10:57:07,392.10,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered2BB4MPNHDD3QC,Powered,scooter,36.162736,-86.775973,2019-10-21,00:19:12,1030.01,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredK7VBEW7S2VHPG,Powered,scooter,36.157697,-86.745808,2019-06-10,22:19:28,2880.00,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered7JGOE46QX27EV,Powered,scooter,36.152926,-86.793071,2019-10-20,22:06:40,1162.55,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredWUTWXBXQ5KN3F,Powered,scooter,36.131402,-86.778717,2019-10-21,02:07:04,922.15,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered3FPSED5Z7ITEG,Powered,scooter,36.167071,-86.779924,2019-10-21,03:44:42,824.51,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredYRQLJ5TIJG2TF,Powered,scooter,36.167146,-86.744129,2019-10-20,23:20:11,1089.03,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredZUQ6GPER5N4CR,Powered,scooter,36.150141,-86.796506,2019-10-20,16:42:31,1486.70,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredO7AGR6KDYZMDF,Powered,scooter,36.15818,-86.775444,2019-10-21,11:13:03,376.16,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredDLPLMUJMAFSLC,Powered,scooter,36.120701,-86.799566,2019-10-19,18:58:15,2790.96,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredJYQ6PUHZPYUON,Powered,scooter,36.157836,-86.745783,2019-10-17,00:53:07,2880.00,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredGFDF3OZDUL65A,Powered,scooter,36.138959,-86.806085,2019-10-21,12:32:42,296.51,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredLRUNZKBZJN7PB,Powered,scooter,36.157799,-86.745805,2019-07-10,02:32:20,2880.00,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered32W3O4U3TKJRM,Powered,scooter,36.125955,-86.789224,2019-10-21,07:22:23,606.83,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredBBJY52G7QGAOS,Powered,scooter,36.165906,-86.77772,2019-10-21,10:29:53,419.33,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredFKJK22ET5UGXW,Powered,scooter,36.156764,-86.774585,2019-10-21,00:43:52,1005.35,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredK5EMMFQJSUW6M,Powered,scooter,36.171144,-86.792736,2019-10-21,14:19:33,189.66,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredJB4Y6ZOOR4IBC,Powered,scooter,36.15808,-86.773488,2019-10-21,17:09:15,19.96,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredC76O5YMMHEWNU,Powered,scooter,36.157105,-86.769698,2019-10-21,17:21:34,7.65,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredRZTJOC7AACAQV,Powered,scooter,36.037144,-86.625064,2019-10-15,04:35:02,2880.00,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredDGUUB37Q2CSGE,Powered,scooter,36.15374,-86.785191,2019-10-21,17:28:49,0.40,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredX4B65S2AIHI7W,Powered,scooter,36.150795,-86.808872,2019-10-20,19:44:08,1305.08,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredB7GG3LNJZWZMS,Powered,scooter,36.160017,-86.776538,2019-10-21,11:17:38,371.58,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredFD2WMRSPRRCN3,Powered,scooter,36.160022,-86.776556,2019-10-21,11:17:38,371.58,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered6DUTKKBTR5HSP,Powered,scooter,36.121537,-86.775304,2019-10-21,12:33:20,295.88,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredITR2YOJ3T7SLF,Powered,scooter,36.161001,-86.776217,2019-10-21,15:17:17,131.93,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered2GASLDZUJTRVL,Powered,scooter,36.149214,-86.80653,2019-10-20,21:00:11,1229.03,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredMJYTSRKL7J3UW,Powered,scooter,36.145161,-86.802954,2019-10-21,15:54:53,94.33,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered4SVLVHCFBCCVL,Powered,scooter,36.145241,-86.801966,2019-10-21,15:59:02,90.18,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredOLK3AVFJN3HQ6,Powered,scooter,36.125566,-86.776316,2019-10-21,08:22:14,546.98,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredL2ZV3NHLAPRIL,Powered,scooter,36.15131,-86.794191,2019-10-21,01:27:57,961.26,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredM2TTXAG6ZKUNH,Powered,scooter,36.125906,-86.789298,2019-10-21,07:22:24,606.81,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredUKXD3TNEM3NCN,Powered,scooter,36.154999,-86.776662,2019-10-20,19:53:41,1295.53,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredFOJ67HZX2V7AQ,Powered,scooter,36.164723,-86.779422,2019-10-21,16:01:33,87.66,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredGIUVAAYZM3B5E,Powered,scooter,36.125622,-86.776222,2019-10-21,08:25:51,543.36,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredYEBG7WNIQBT4I,Powered,scooter,36.135033,-86.789111,2019-10-21,14:56:29,152.73,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredPC6QPCO4BH7O3,Powered,scooter,36.117346,-86.784296,2019-10-20,21:06:08,1223.08,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredATP7PTM75MPPD,Powered,scooter,36.115107,-86.792187,2019-10-19,19:01:30,2787.71,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredPVNNOO2CX7OJT,Powered,scooter,36.138828,-86.813695,2019-10-20,18:20:29,1388.73,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredFOC4N7EUJUNHM,Powered,scooter,36.142637,-86.796594,2019-10-19,19:11:00,2778.21,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredVMGURJPXEXEOF,Powered,scooter,36.149547,-86.796003,2019-10-19,22:25:09,2584.06,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredTOIURZNUFEZ73,Powered,scooter,36.147222,-86.798673,2019-10-20,20:10:00,1279.21,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredMXUSFDQXBXF3W,Powered,scooter,36.146965,-86.801703,2019-10-21,13:40:15,228.96,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredGP3STF2M7IY5V,Powered,scooter,36.15516,-86.784652,2019-10-21,15:43:13,106.00,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredHICJ5XYHBAW5I,Powered,scooter,36.162638,-86.776658,2019-10-20,23:10:53,1098.33,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredJZGUIE7QZVT7M,Powered,scooter,36.171765,-86.739364,2019-10-15,03:35:03,2880.00,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredROLCUKYUMOBHZ,Powered,scooter,36.161436,-86.775629,2019-10-21,15:33:01,116.20,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredN6EOWYJ6IIXGN,Powered,scooter,36.144785,-86.785762,2019-10-21,15:09:24,139.81,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredLXV7RJSLHE56P,Powered,scooter,36.146952,-86.799244,2019-10-21,14:57:06,152.11,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredDUBBDHXJH2D7X,Powered,scooter,36.162433,-86.779198,2019-10-21,16:11:08,78.08,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredDMALF4GLMZFX7,Powered,scooter,36.163306,-86.775892,2019-10-21,10:43:45,405.46,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredGGWJJVFWJC72J,Powered,scooter,36.148092,-86.805836,2019-10-21,16:14:49,74.40,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredZ45YZWSWVZRYO,Powered,scooter,36.124737,-86.789031,2019-10-21,11:30:29,358.73,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered6QMXAPVIN7JVB,Powered,scooter,36.152526,-86.793189,2019-10-21,00:30:56,1018.28,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredOZUGRQXJIBNW7,Powered,scooter,36.145709,-86.810886,2019-10-21,11:50:03,339.16,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered7B7ETNQ6E7Z7V,Powered,scooter,36.165917,-86.777744,2019-10-21,10:29:53,419.33,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredXEIYPGHXQ3N67,Powered,scooter,36.155765,-86.785475,2019-10-21,09:22:53,486.33,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered2ZW44BAIKSF7F,Powered,scooter,36.149679,-86.778856,2019-10-21,05:31:40,717.55,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered3JMQBZZZZJP4I,Powered,scooter,36.171437,-86.790083,2019-10-21,15:25:48,123.41,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered473XMIARVRPYG,Powered,scooter,36.123498,-86.789904,2019-10-20,21:09:12,1220.01,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredXYF25YKNYLHGX,Powered,scooter,36.164884,-86.779696,2019-10-21,15:41:32,107.68,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredB3YZ6RL773UX7,Powered,scooter,36.161,-86.776891,2019-10-21,02:08:25,920.80,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredFN5ME2LES6Y4O,Powered,scooter,36.164454,-86.779336,2019-10-21,16:11:13,78.00,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredBE66EB6GBTF2W,Powered,scooter,36.164855,-86.776485,2019-10-21,01:40:35,948.63,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredBLNAXKDXFUAL3,Powered,scooter,36.162538,-86.78937,2019-10-21,16:03:37,85.60,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredAE3OACNUTMDUK,Powered,scooter,36.150049,-86.782928,2019-10-12,20:17:02,2880.00,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered6PIVYNFJLQVYL,Powered,scooter,36.155951,-86.801236,2019-10-21,17:08:04,21.15,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredM6NPM3IBHL2YR,Powered,scooter,36.121502,-86.790224,2019-10-20,21:28:47,1200.43,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredHNF325LMO5Z3V,Powered,scooter,36.158378,-86.768241,2019-10-21,15:30:21,118.86,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredBUVRZQPVGJQQ7,Powered,scooter,36.164572,-86.779192,2019-10-21,16:11:23,77.83,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredLBMGCUNZRVTRY,Powered,scooter,36.152524,-86.783667,2019-10-21,16:02:00,87.21,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered35A2YU7JWSO3X,Powered,scooter,36.144801,-86.78581,2019-10-21,15:09:18,139.91,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredCL37MXJKM7RS5,Powered,scooter,36.163012,-86.776274,2019-10-21,10:43:57,405.26,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredMDL5O3JVDSCK5,Powered,scooter,36.162465,-86.750214,2019-10-21,00:46:26,1002.78,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredMZAHA6ISF4R3Y,Powered,scooter,36.123571,-86.789318,2019-10-21,12:43:29,285.73,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredQV7BCOUKL2MZG,Powered,scooter,36.122213,-86.774861,2019-10-19,14:59:11,2880.00,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredBFZLBWCSYLFZX,Powered,scooter,36.169006,-86.77976,2019-10-21,14:19:25,189.80,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredF373JJDJRLUVK,Powered,scooter,36.15732,-86.776699,2019-10-21,08:20:10,549.05,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredT4SQFO7OJFOSD,Powered,scooter,36.147421,-86.799425,2019-10-21,12:50:13,279.00,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredLKOUQAPC2BLYP,Powered,scooter,36.16441,-86.77981,2019-10-21,00:37:00,1012.21,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredQTC5RNTVHERYM,Powered,scooter,36.162472,-86.779301,2019-10-21,12:16:52,312.35,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredDI5QDAU4OEJM7,Powered,scooter,36.154093,-86.78617,2019-10-21,15:43:08,106.08,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredIUDHOZW2ZZ725,Powered,scooter,36.146087,-86.786825,2019-10-21,00:21:35,1027.63,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered4EJEZQ3KHHGUT,Powered,scooter,36.151046,-86.783223,2019-10-16,22:02:58,2880.00,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredOLVQAWABX2IZD,Powered,scooter,36.123563,-86.789376,2019-10-21,12:43:29,285.73,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredQKPRM3SQ3Q5NG,Powered,scooter,36.144759,-86.785764,2019-10-21,15:11:19,137.90,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredVDMOKMIAQB6OF,Powered,scooter,36.138667,-86.803282,2019-10-21,14:07:44,201.48,0.15,https://www.li.me/help,1 (888)-LIME-345
Powered3PEHX6PRBK7LX,Powered,scooter,36.140239,-86.796623,2019-10-20,21:50:15,1178.96,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredGJYFMR2THDKIF,Powered,scooter,36.147715,-86.800964,2019-10-21,17:13:14,15.98,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredC5GXVELMKKEOX,Powered,scooter,36.158982,-86.777478,2019-10-21,11:10:35,378.63,0.15,https://www.li.me/help,1 (888)-LIME-345
PoweredBDCENZO4AWRAX,Powered,scooter,36.156613,-86.77508,2019-10-21,11:34:04,355.15,0.15,https://www.li.me/help,1 (888)-LIME-345
